Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
68,,the winner of red dot deisgn award,,,hi evan thanks for watching our shop is era service truck and trailer repair in chicago illinois,,<BX> common rail not good,,,,,why w8 on sc find a good mod maker who like make it for you and you do not need w8 few year,i have a 2013 <BX> 780 <M2> and when i first try to crank it it act like the battery are no good but i just replaced them and it finally turn over just curious what that mean it ha 844000 mile and injector were replaced at 700000 mile,,,,the problem with this it will have john deere effect you do not own it because of the software,,,
69,,no brazil a <BX> possui f bricas no estados do paran e s o paulo,,,which best ved12 or ved 13 for dumptruck s,,bel video il common rail e il mio mestiere,,,,,hahahah i wa thinking about that too hahhaahah,my <BX> is loosing power and have already change the turbo and pipe it mostly happen when the trailer weight is too heavy any help in please,,,,aerodynamics,,,
70,,do they come in manual,,,ray bola o d12 or n14 or dd12 7,,me truck mehcanic,,,,,v3loc1 yes and lol,it s a manuel,,,,,,,
71,,but today s automated gearbox are far better than any manual gearbox you can get and today s automated gearbox can handle the weight without a problem for example <BX>s automated gear box are quit smart it know how heavy the load is so it change gear accordingly it know how big the incline are on that hill so it change gear accordingly it know how far down you have the pedal and change accordingly if you do not have the pedal all the way down it will change gear early if you have the pedal all the way down it will change late it also detect how hard you are breaking and change gear accordingly thus the automated gearbox are always in the correct gear at any time the advantage is that you do not get these fatigue development in muscle and wear of the elbow and shoulder from all the gear change one doe through a career injury who can give you trouble sleeping give you trouble being active with your family i speak from experience working in industry where i produce stair and the big model can weigh up to 200 kg and i lift on them all day long,,,i have 2012 with 900k plus on it 13spd other then injector it s been a good engine,,hindi,,,,,hope sc software reach you soon with this facelift,holy cow thats a lot of issue and sensor im happy i have n14 that only ha like 5 sensor on the whole engine,,,,any chance of your truck coming to america anytime soon awesome truck,,,
72,,yea,,,gurpal singh on a i shift you have to spend 10k for a complete rebuild,,ji bhai,,,,,mint lorry,i wa driving and my truck ha no power to move when pushing fuel pedal alternator clutch actuator checked calibrated transmission done and passed all test our gear shift selector had to be replaced because it went bad now this one must be in 2nd gear to go in reverse and the button with the l on the back doe not work any suggestion,,,,,,,
73,,ftw king in any gear solution you want,,,gurpal singh cluch wa about 1500 not auto,,ch ng c g kh hi u th t n c a ng c 6xy l nh cach ch nh c m co su pap tui l ok,,,,,wooow <BX> you are the best after scania of course,no power a in what slow to get boost,,,,<BX>,,,
74,,not even a truck fan but got to admit <BX> make some of the most beautiful truck,,,did you have to replace clutch how much doe that cost on a auto,,supar video,,,,,cool new ets graphic,i have done everything on this list at least twice 1080000 mile,,,,i hoped <BX> would not put those f safety system on their truck like a proffesional driver i want to drive not the computer,,,
75,,0 38 lennart visar han hur man trycker p pl t lennart pl t han hhh lennart ne inte h pl t,,,yep mine too i do my pm every 10 000 milez,,detroit is king,,,,,this is my opinion a usb port in the bedroom,if it s an older <BX> it could be bad harness,,,,bravo you and me too i call that crap electronic government intervention were watching you,,,
76,,hallo wie geht e jedem den ich arbeite in der mercedes benz werk in gypten ist sehr sch n und hzhalfdao,,,how much for you guy to do the injector cup on one i believe i will make you guy my <BX> mechanic how far are you guy usually booked out for work,,i run the car maintenance youtube channel in korea i am always learning such a great idea on your channel i hope we have a chance to be together thank you,,,,,it s really unique,tat express inc i appreciate the information you provide old <BX> are a lot of work doe the vecu fail often had 7 code at the end of a parked regen at least half were possibly a bad vecu code were gone when i started it back up two hour later,,,,i really hope the driver do not fall asleep while driving,,,
77,,more computer than an aircraft more fault d,,,truck yoo can you recommend a good <BX> mack mechanic in colorado,,pantek,,,,,<BX> truck is the best,thanks for sharing,,,,cool,,,
78,,i wa thinking just that but today computer take the place of many mechanical device so when some of it fail it is easier to repair,,,right now we move quickly usually couple day but if you let me know when you can come then i will plan for it look u up and call u thank you,,ok,,,,,nice,well i got a question when i gon na start making money,,,,,,,
79,,hahah not,,,that s an engine i will not buy for sure,,i have got <BX> <M2> f engine but now the problem started suddenly it start nicely but it mix diesel into engine oil how can i rectify this problem help me,,,,,,good,,,,anti stupidity comment 15 year ago ruling class thought that putting car seat in truck will give them easier job of moving cheap pickup driver in big rig plan wa incrementally and successfully implemented nobody know nova day how human body work a specially doctor of internal medicine thats the reason and golden gose of profit in fixing thousand of symptom because of liver gallbladder circulation impairment you intestinal motor oil a little bit of history engineer slanted back car seat long time ago to lower roof and to save fuel in wind resistance is this garten chair seating really necessary in 18th wheeler na ja if you know how to cook slowly frog in pot with water now i know something about human ergonomic and anatomy trucker brain are in their a they will have even shorter life at least you can fix truck mercedes benz freightliner kennwort <BX> etc faster and le downtime in shop because they raised floor silver lining in everything,,,
80,,more computer than an aircraft come on,,,gurpal singh <BX> truck are good my 2012 <BX> 670 <M2> ha a <BX> engine i purchased it with 560 000 mile around october 2017 i have almost 900 000 rite now and it runz dam good the only thing i replaced over the year wa a water pump belt tensioner and the injector cup last year thats common on truck i believe def system ruin engine so i deleted that not long after i purchased the truck do your pm on time and maintain your truck these <BX> and cummin engine run good you got to take care of your truck i do my pm every 10 000 mile,,i am enjoying watching your good video i support you in korea,,,,,i am ehsan from pakistan punjab i am track driver in uae 13 year old in uae,i am not buying another one that s for sure,,,,,,,
81,,my as more computer,,,gurpal singh injector cup failure injector failure bull gear come lose not a bad truck but the one that work on these truck are very expensive a well a the part in my opinion is a good truck for a company not so mich for an owner operator if 1 injector go all 6 need to be replaced just too expensive to keep on the road once they start having problem look at how much cheaper they are compared with the cummins isx,,plz like this aman engineering fb group plz,,,,,i like <BX> track <BX> is good only driver my best track mercedes benz,hey giys i have <M2> <BX> 2011 and have problem with fan clutch it is running to offten and after while in driving it shut off and after 2 second turn on again and so on pls advice,,,,,,,
82,,ask most pilot and they will tell you they like to fly by wire 2 inch thick wire rope that is,,,what s wrong with it thinking about buying 2015 <BX> 630 480 000 mile,,me gusta la mec moderna me gusta aprender y saber la cosas,,,,,the new cab is it really new though i have looked at a bunch of picture and sure the fm s have gotten new cab but a for the fh i am struggling to find an aspect of the actual cab design that is all new sure new headlight and a new grille and some interior feature but the actual cab itself is still the same is not it it s much like what happened to the fh16 back in 2008 a facelift,hi thanks for the video some good information in it i have a question though i have 2014 <BX> vnl 670 with <M2> engine that had the head rebuilt and turbo replaced recently mileage is at 839k and im getting code dtc p269800 dtc p226c00 do you know what might cause that thanks in advance,,,,down hill cruise control,,,
83,,i am fairly certain that truck or any car for that matter ha more computer than a cessna 172,,,l l lol,,why are three of the injector camshaft operated but the other three not,,,,,yep thats only facelift,i have the same 2014 vnl 670 how much did rebuilt head cost my mileage is 580k,,,,comfort safety and effeciency,,,
84,,luca fuoco it wa a way of saying it why you need to be so rude,,,what s better paccar,,,,,,,<BX> fh 540 ha 890000 km still like brand new i love the new design and hope they did not change much around engine a they say if it s not broken it doe not need fixing d that would be the <BX> fh and fh16 thank you <BX> for making the best and the most comfortable truck well done a far a i know pulling road train across australia addition to the original comment and the most reliable,,,,,,,,
85,,no car ever manufactured had hunreds of meter of steel cable you fucking ignorant moron,,,chi city,,,,,,,no change to mechanic from what i know only the bogie frontbeam ha a few small change and a few wiring change but the rest is only the cabin that s different,thank you i have hard start problem so my mech suggested to change injector cup only will it help i have 500k km on 2014 <M2> <BX> please suggest from canada,,,,it can not be luxury since it s for european road and norm it s still a mere doghouse where driver can not stretch his leg,,,
86,,is that dilido on 1 34,,,wish this vid existed before i bought my <M2>,,,,,,,peterbilt and kenworth take note,that worked for me a cup started going bad symptom long crank time to start and air in fuel line i had to use the purge pump so it can start quick,,,,,,,
87,,i fine it funny how some say it ha to be kw pb or some other american truck with none sincro gear box to be a trucky well time change the model a ford is finished 100 hour per week in a truck do not you want to be in a nice truck,,,truck yoo definitely the bull gear going into 800k on the truck having the grinding noise while the compressor run bringing it to the shop tomorrow,,<M2> engine rpm problem i have change the fuel pump but not working,,,,,who need all this nonsense,low oil pressure oil not reaching 3 filter,,,,anyone know why the u doe not use these type of truck rare to see a flat nose now and day,,,
88,,who care i do not lmfao foolzzzzzzzzzzzzzz,,,lakeside farmer what s wrong with your <M2>,,my vovlo truck fmx 400 is not going up from 7 rpm and not moving please guide me,,,,,b la b old car ha enjoyability new car ha safety fuel economy technology,my truck is 2012 <BX> 670 <M2> and suddenly it started this problem that it go into neutral when it s driving it doe not even matter if it s on straight road or uphill it loses power and go into neutral please let me know what the problem is,,,,it s because of length restriction european road and city are a lot tighter than those in the u nothing to do with speed limit a european truck are limited to 56mph anyway,,,
89,,magnifico maginifico n o ha outra palavra,,,good video where are you located in chicago i really want to bring my truck to your shop thanks,,i want job in valvo a a technician iam 55 age i am retaird p n dockyard,,,,,great question why do we need newer car or computer why not drive around in 1950 s <BX> amason model 121 and looking at this video with a 90 computer figure it out,i have <M2> it running during ignition off no light on cluster only engine keep running usually turn off killer switch or pull out outer fuse box relay to turn off any suggestion,,,,they are called cabovers and mostly because european speed limit are slower than those in the u we have highway that go up to 80mph and these cabovers just will not be able to handle it like our old fashion long nose truck,,,
90,,xe dep lam gia thi truong khoang bao nhjeu vay ha,,,truck yoo good job but where he is or his address phone number thanks,,bagus,,,,,<BX> is among the best truck in the world,now i install extra relay on vecu output to ecm so it turn off with switch but it just temporary solution,,,,too many electronic nanny,,,
91,,i like it,,,google era service we will show up thank you,,start tomorrow,,,,,alan may yes this is good truck for moron who can not drive real truck,jason t aho yes,,,,a being a truck driver for over 30 year i drove cabovers probably most of the time they phase them out and just had the nose one it s good to see a cab of a coming back i am very impressed with this <BX> cabover i would like to take one for a spin,,,
92,,the best new people the beginning is absolutely superb exactly what all the company s desire from the truck many computer piece of shit this is what you create you all european truck manufacturer had been doing in the past year exactly what renault doe make them to break easily so you can make ton of money from service and part,,,str8 trash,,nothing can be compared with scania v8 r,,,,,moron,sticking ignition relay,,,,ki ng of the road v8,,,
93,,se n o nilbud there to see malfunction,,,i regret to do my <M2> engine overhaul over 30000 $ i wish i could just buy <M2> engine 14000 $ with 200 thousand mile end replace it 4000 $ the old one simply,,very nice this v deo l love so conglatulation,,,,,nice job,what s the most common thing that will cause front end shaking,,,,standard nothing special,,,
94,,if you can not afford european buy chinese,,,ebay,,<BX> is a very good and powerful truck a very extraordinary engine greeting from indonesian truck lover,,,,,thank you,hey adam do you happen to know where i can get a 6x2 converted to 6x4 my trk is a freightliner cascadia,,,,i think <BX> ha become to anal about everything,,,
95,,take my with u in this job and i promis i will work 100percent every day coz every day is adiffrant day plzzz,,,lii man tell u more why did you have to rebuild it and what milage,,more torque will be produced and more balanced will be there if two similar motion piston fire at the same time not sequentially,,,,,,reluctant tank temperature problem i have ttp for <BX> and i can not seem to figure out what s wrong,,,,not sure if anyone other driver feel this way but all i want is a bigger bed bigger fridge and get rid of that stupid top bunk,,,
96,,take my with u in this job and i promis i will work 100percent every day coz every day is adiffrant day plzzz,,,which engine would you recommend for <BX> i shift truck,,eingeon price,,,,,i sense an internal competition between factory and marketing result win win keep up the good work team <BX> we are with you all the way,driver side loss of power and i checked all of the wiring and still having problem the heater valve that let coolent to heat the tank is working properly like i said i preform the test that ttp tell me to do still can not find the problem,,,,no need driver for this truck soon,,,
97,,handicraft of gothenburg,,,truck yoo pain in the behind to work on but seem to be better than the j engine for durability,,most powerful eingen,,,,,there is one or wa it wa who got most horse power wa <BX> v scania that why we got 730 and 750,need help with my <M2> <BX> revv counter is not working speedo not showing got a j1939 data link,,,,not available in my country all we get is the vnl,,,
98,,k nnt ihr deutsch ich habe euch abboniert,,,observer on site the <M2> is a good engine the common rail one i have been hearing a lot of good thing about them i am planning to buy a couple to test them out,,<BX> engine best for truck and car,,,,,2,can you do video on the mack mp8 engine,,,,only garbage china,,,
99,,pudera eu trabalhar em uma empresa deste porte incr vel,,,got a 2020 <BX> with a 2020 <M2> and my engine make this one look like out dated crap i can tell it s out dated motor too,,no best in boat and wheeloaders,,,,,euro truck have two hard job remake mercedes actros mp4 and <BX> fh16 edit and make a <BX> dlc,it s the same engine,,,,<BX> truck ha best stability on the road and brake system,,,
100,,muito bom e que tecnologia futurista mesmo,,,fatfox i agree with you that i have experienced ever motor expect the mp8 and the <M2> by far is my favorite at this time,,ritesh soneswar,,,,,folanty i take it you aint ever been in a truck in the real world the only reason it the best truck sim so far is because there pretty much arent any others i run the game just fine on maxed setting doesnt take much to do so,perhaps one should try to find a <BX> vnl with a cummings,,,,espetacular deu vontade de voltar para a estrada,,,
101,,can not wait for that truck in euro truck simulator 2 d,,,jonathon copeland yes correct maintenance doe help them last longer so many time we run into this problem just to find out it s due to low maintenance i work for a mack <BX> dealership not much to tell people i am a certified master but i am a engine guy here i touch the engine everyday we do have part that fail that are designed this way and they are not <BX> or mack brand it just faulty part that end up failing again and customer blame it on the truck brand it doe take mack and <BX> a while to notice the problem and end up changing the part with update version to stop the cause of the same problem but this is after hundred of fails from a lot of truck,,,,,,,supersimon126 the game is decent enough unless if you are playing on a potato pc,best truck on earth i have one it never let me down i love it,,,,it s a shame the wage do not match the luxury,,,
102,,just think that your renault is a half <BX>,,,super fly better mpg torque is better and power,,,,,,,also new man,what is this code telling me sa 0 spn 5397 fmi 31,,,,i miss my <BX>,,,
103,,<BX> u can not find better truck if u find better it an ufo,,,fatfox tell you what i will let you know when i have problem most of the problem i see on the <M2> are poor maintenance issue you do what the maintenance guide tell you and you can get million mile on a motor alot people do not know this one simple maintenance have to do on every commercial motor need do over head adjustment ever 250k mile simple but forgotten thing they do not do it then have problem later on and blame it on the type of motor they have it s that simple good maintenance on motor last longer,,,,,,,maybe they should start making a decent game to begin with before they start doing those,what is overhead service and how much is cost,,,,der hat ja noch spiegel,,,
104,,dafuq,,,2018 they went to common rail and that s what you got i can tell you the problem you are gon na have turbo compound is out already and they have their own problem supposedly they get better mpg,,,,,,,very nice,another thing you may want to mention is the 2 i believe they are called the def coolant line those plastic l shape peices that the line connect to i had to have mine changed because they broke and when they break you loose all of your coolant fast i am not sure if you have mentioned this before on your channel i just thought i would throw it in the service guy that come out and fixed mine said he s fixed several on these <BX>s thanks for the helpful information you give out keep doing whatcha doing,,,,drake at the wheel,,,
105,,<BX> fh is the best truck ever,,,damn good video,,300mph bus,,,,,now euro truck simulator 2,sherm that s a great item to mention a well thanks for sharing,,,,the s90 of truck world,,,
106,,nice some pretty woman working there when they say a choice of over 850 colour i think they mean 850 choice of white,,,thanks omar,,p,,,,,the term simulator is used very loosely in that game,i am super glad i found your video i am down the street at schneider and feel alot better to have a show that i can trust to take care of my <BX> 780 ill call you guy next week for a pm thanks,,,,but doe it come with the coffee and the cute dog,,,
107,,uk and benner having a bromance,,,asking if you can make some comparison with the mp8 v <M2>,,,,,,,,juan thanks for watching yes schneider terminal right down the highway,,,,brilliant,,,
108,,i am not a truck driver but i want one of these to drive around in every day,,,same engine what i have seen is just the oil pan sump part number usually cross over on these two if same year,,,,,,,good luck with the new model nice to see a goldhofer trailing behind,i drive our backup 2012 with 980k the tc spin right up to 1 9 2k it sings smoothly give plenty of power my vnl <M2> tc only spin to about 1 5k it a 1 188 k,,,,not good truck trust me i am truck driver and i have much experience with all european truck about me mercedes is the best <BX> is too small for long route across all europe,,,
109,,<BX> one of the best truck in the world at this point in time if not the best truck in the world make me proud to be a swed the 2 best truck in the world are both swedish it hurt a bit to say this but the new <BX> is a gorgeous truck and thats from a mainly scania guy,,,that diesel tech hahahahahaha true just the paint red and green lol,,cummins india ltd,,,,,<BX> 750 truck power like,hi i have some issue with my truck maybe you have idea or advice where to look i have <BX> 2013 with <BX> <M2> engine and i shift transmission when i am driving on cruise control or pedal doe not mater i am loosing randomly acceleration for 10 15 second and after like nothing happened truck accelerate again also during that time engine brake doe not work there is no any engine light code engine wiring wa replaced any idea about that issue,,,,what a truck my favorite,,,
110,,lonewolf swe <BX> is definitely not the best truck in the world it loos the value really fast here in the state and <BX> engine are not so reliable best truck in the world is peterbilt 379 model now 389 model 100percent,,,john live different paint color,,the program allows me to explain it,,,,,great and unique thanks to <BX> for always making the best,you probably have a bad turbocharger,,,,someone need to do a mod of this truck for ets2,,,
111,,<BX> the power,,,wow s you guy are awesome were are you located,,can i ask a question please,,,,,even though the facelift fh wa not really that different than the previous model but it pack a lot more hi tech feature it represents simplicity just the way <BX> car ha offer,ecm,,,,preciso de um des para trabalhar se algu m quiser me doar,,,
112,,well no,,,where in chicago bos you guy know what you doing,,,,,,,b la b ok thank you,i have <BX> ishift vnl 780 2018 have issue my truck all gauge go up and down all warning come on truck no take acceleration lose power after we park and turn off ingination but truck engine still running even truck ingination off after 10 second truck shut of byself and this problem show all code over 40 or more do some time problem but after go byself automatically can you tell me what can be issue,,,,been out 6 year and the facelift is basically new headlamp design,,,
113,,lol dude,,,thank you fritz we are in chicago thank you for watching,,biz yapiyoz lan bunu,,,,,i like the fh 16 design,i am getting a scr check light every other day what cause that,,,,the king is back,,,
114,,just start to count them on an aircraft and then on the truck considering that every rocker switch is a computer in that truck except for a few it s actually possible each button pad in the steering wheel is also a computer small computer but still computer,,,,,i like <BX> truck engineering very smart engine,,,,,magnificent,i had same problem could be wireing beetween def pump and dpf they rub on the frame cause that scr acm code,,,,s,,,
115,,wright brother aircraft,,,,,like a common rail and meui had some kind of a bastard child anyone know if flow rate are still on them or not,,,,,,leroy i would recommend having system checked out by a experienced shop,,,,who is here because of euro truck simulator hand,,,
116,,more computer than which aircraft cessna 172,,,,,who s country wa produced it,,,,,,bad def or diluted def let the def tank empty and buy blue def and keep in truck then keep filling 2 week it cost more but hopefully solve the problem,,,,it is a big diffrent betwen this adverstiment driver and the real one,,,
117,,wright brother kittyhawk,,,,,for truck sweden,,,,,,where is you shoo located,,,,enhanced aerodynamics it s a freakin wall dude,,,
118,,loooool umad,,,,,powar,,,,,,116 s interstate 45 service rd hutchins tx 75141,,,,what about scania,,,
119,,hahaha you are so cute you mad bro just because you do not have a full driving license hahahahhaa,,,,,cc kete na ka,,,,,,i am having steam coming from the truck any idea why,,,,this is technological smut,,,
120,,cute attempt of an insult but by the goverment s definition i am a man and i can do whatever the fuck i want you are yet to reach that age merely a boy a teenage boy you are,,,,,how to vacancy valvo compni my iti mechanic motor vehivle my experience in valvo service senter in 6 month my phone number 9890220915,,,,,,steam coming from where,,,,so good <BX> fm 380,,,
121,,actually i wa completely in the right a my instructer who wa sat le than a foot away said i did the right thing the truck did not slow down and he could see the red light mile away i had to wait until the last minute good attempt at looking smart but really you are the pathetic moron who think he know everything before anything is said good try but you failed you massive gayer why do not you go back to being a keyboard instructor elsewhere,,,,,una chet,,,,,,i am having and issue with getting the truck to start i replaced the purge valve and the cracket case breather gasket the truck wa starting fine before that but now it wont start what could it be,,,,is it because the road are smaller everyone ha cabovers cabovers suuuuuuuuuuuuck no offense,,,
122,,i would love to work in this plant,,,,,,,,,,,fill fuel filter and use hand primer until it is firm try to crank and prime a couple time,,,,i wish this wa available on the noth american <BX> truck,,,
123,,although tailgating is worse a if no tailgating there wouldnt be a problem with breakcheck which in fact is an important process in the winter which always should be done when there is no one behind,,,,,tnx vedio,,,,,,i have 2016 <BX> <M2> it ha egr valve gasket replaced 10 time by different <BX> dealer they replaced egr valve and exhaust manifold but could not stop gasket leakage truck performance very low when uphill the gasket leak from top side between the gasket layer please help,,,,,,,
124,,very true,,,,,the <BX> amp other vehicle wheel are manufactured in india karnataka st mysore auto motive axle limited i am working on this factory,,,,,,tat express inc sacramento ca,,,,aerodynamic is like a drive with a plywood in front,,,
125,,in that case the trucker wa too close which is idiotic it s the driver of the truck responsability to always have a safe distance where he can make a full stop incase a car infront need to break for example a pedestrian or simular so that trucker would be the idiot not the car braking,,,,,great job,,,,,,i would have tot see sealing surface where you located at,,,,gas engine bye strong torque diesel engine,,,
126,,actros,,,,,d,,,,,,thank you man i have a question my question is i have check engine and dhen i review the fault after that it show me this sa 0 spn 102 fm1 18 do you have any experience with this thank you,,,,love you <BX>,,,
127,,1 attros driver,,,,,iti mmm ka video bhajo,,,,,,2013 <BX>,,,,remind me again why this beautiful new truck still equipped with fog light but every damn car manufacture out there try to remove them in past 7 year,,,
128,,the present <BX> reliability is low compared to other truck many breakdown and little guarantee of manufacture all electronic and everything is very easily failure in fm the brake wear sensor are 11 month a year damaged automatic gearbox can not stand 7000 hour etc etc etc the old <BX> these were good,,,,,buenos consejos,,,,,,cummin engine,,,,i enjoy driving the <BX> the only problem is no room they are tiny and to get the big cab it s a rip off hope the new one is better,,,
129,,they say that because they do not know perfection is american truck are horrible and boring europe make the best and mst beautiful truck like <BX> scania and man,,,,,very very nice vedio,,,,,,what type of engine,,,,,,,
130,,this is <BX> this is perfection and nobody can take that away i do not care what anybody say there are people that like <BX> and there are people that like other truck manufacturer people say that this is an ugly truck i love every inch of this truck it s perfect in every way i do not have a truck driving license but i will drive this masterpiece until i die <BX> you had and you will always have my respect for what you do,,,,,i have 01 d12 with 1 755 000 mile running 3000 mile average week and in last 7 year i replaced only 1 injector and who know how may gallon of oil change im very happy with it god bless <BX>,,,,,,fail regen parking break check what could be cause,,,,i could swear some of the shooting wa done in croatia,,,
131,,i wa looking forward to the engine part the most and that one wa the most retarded part,,,,,charles pyattpp,,,,,,could be def dosing system you could start with a quantity control test,,,,this <BX> truck is so far ahead in design and technology then what we have in the usa,,,
132,,postal,,,,,16 25,,,,,,tat express inc thank you figure that out but doe not stop regen cause temperature not met only giving around 700 not passing that,,,,let wait what mercedes will bring new to actros then try copy that real daddy is just one that is mercedes actros other try just get close <BX> man scania reanult iveco daf,,,
133,,can i have one bos no stick to your shitey renault,,,,,<BX> durability,,,,,,if parking brake switch is faulted it will not allow regen,,,,,,,
134,,watch v pl1umfxa r4,,,,,diesel will give great mileage then petrol,,,,,,hello my friend you are doing great helping most needy driver those who can not effort to go for repair in some relentless mechanic shop like my self that been said i have an issue if you help me please just purchased a 2014 <BX> <M2> on the way i noticed that rpm doe not exceed 1000 when idling but when driving work normal after two day the engine light turned on and the truck reduced miner power a well and revealed code p04d900 that indicates egr valve my concern is this the correct dtc or not and if i open and clean it or replace it should solve the problem or could be some else too please direct me on this sincerely yosef noory,,,,,,,
135,,neither is tailgating a learner car coming to red light p a i wa doing the speed limet being 40 i wa doing 40 till a late a possible and i had this thing a few foot from my arse then braked hard and i do not know how he stopped when i only just did brake checkkk,,,,,the engine with 3 injector pump is <M1> the <M2> amp d16 are 6 injector pump,,,,,,for <BX>s we would have to hook up to the truck to get the exact description or you could call the <BX> hotline with the code and vin 800 528 6586,,,,double clutch fh webasto 3 4,,,
136,,kenworth,,,,,ab <BX> sweden power how about the d12 is it common rail too,,,,,,how do you remove the evaporator core i got a 2015 <M2> day cab,,,,the gear selector need to be moved having it next to the right thigh is a terrible design move it to the dash where the touch screen is and put the touch screen on a locking swing arm,,,
137,,tim hosking kenworth no power under the hood no retarder brake only weak joke engine brake with a terrible noise that wake up sick people in hospital no emergency brake assistant one of the greatest invention in the trucking industry but drum brake only useful on flat and straight road the first 180 degree hairpin of the alpine road with 15 percent gradient will finish the trip it dose not matter if uphill or downhill either not enough torque or too weak brake or too long kw only an eye catcher a lot of hot air the best two factory truck of the world <BX> fh16 750 and the real king of the road the scania s 730 v8 both are made in sweden if you need a rolling hotel then a scania longline ha a damned great cabin maybe a kw or a pete is safer in a head to head crash than a euro truck but how often have you seen a head to head crash on an interstate never hopefully i can not remember of a head to head truck crash on a european motorway,,,,,hello my friend,,,,,,it is behind dash be sure to subscribe,,,,esse e o famoso cadeira heletrica remodelado prefiro um scania,,,
138,,hahahahaha,,,,,i love <BX> full of very strong energy i still keep the n12 <BX> truck in indonesia,,,,,,hi which do you recommend to a new owner operator is <BX> a good one to start with i am looking for something that i will put some money in it and have it running and hauling worry free some help please thanks,,,,superb luxury truck,,,
139,,pure power nothing more to say respect and very happy that i run in <BX> truck best regard <BX> team,,,,,halo,,,,,,all equipment can be good a long a it ha been well maintained,,,,my dream truck love it,,,
140,,a brand new 62 reg <BX> fh they all have it fitted a standard and it wa at the red light he wa just being a bellend and following me very closely im just a ball of fun,,,,,deutz family engine bf6m 2015,,,,,,question what s the best truck to buy for owner operator for first time,,,,bedroom,,,
141,,i really would of liked to see more about the engine,,,,,hi,,,,,,which ever truck you decide be sure to get maintenance record and have it checked by an outside shop,,,,supercar my dream,,,
142,,i love the new <BX> emergency brake automatic thingy i brake checked a truck and made it do it lol he wa mad,,,,,emission free transportation technology have been available for mass production for over 25 year but without the needed infrastructure car affordable for the general public with engine of about 1 litre fuel consumption or car with real water using engine have been ready for production for over 2 decade now these high tech prototype were successfully tested in country like canada usa australia norway england sweden finland belgium holland denmark germany poland france switzerland czech republic austria italy israel china india south korea and japan we should already be manufacturing 35 40 million emission free vehicle annually and h2o engine system should have been producing energy instead of our fossil based and nuclear power plant entire technological documentation of such technology have vanished in the eu s institute for innovation and technology and according to the legislation in order it is right to be so the expense involved in the production of such technology is half of that of the traditional engine they weigh about 70percent le and they can provide a huge torque their working range can be several thousand mile car could weigh 200 kg le and their price could be 3 4000 euro le segment of nearly the entire car industry secretly have the prototype and successful test at the present moment we are poisoning our environment just out of mere arrogance and greed we live in a cheap and indecent world i firmly claim that we simply shouldn t lie to 7 billion people and this is only the tip of the iceberg this information is entirely true and i hold myself accountable for it validity sincerely istvan gazso inventor,,,,,,t t express i watch your video thanks for the great information you give u always,,,,the new fh includes feature like the road sign recognition ets2 player we have been training for year for this moment,,,
143,,good for you,,,,,it s not commun rail it s injector pompe,,,,,,thanks for watching be sure to subscribe,,,,incorrect terminology theyve been conditioning u for this amp soon they wont need a driver at all,,,
144,,nice video,,,,,it is common rail but instead of using a high pressure pump it us the highlighted injector in the video to create high rail pressure,,,,,,i am interested in more diy video on <BX> vnl <M2> i replaced aftertreatment shut off valve myself a well both nox inlet and outlet sensor not mention battery and air connector that leak over time i am interested how i can replace bottom housing that leak oil and also how to replace or adjust engine brake inside engine housing because after 1500 rpm it start to hold le and make vibration feel like something is not right also i have manual 10 speed eaton transmission and would be interested hot to change clutch on the truck maybe will be useful for owner see how to change sealing ring that leak air or oil gasket too drive rod e t c,,,,why roof top is not use a a solar panel,,,
145,,the sound of the end of the video that the truck make is amazing,,,,,susan landrum,,,,,,,,,,home for i,,,
146,,,,,,,yes it true no hi pump the injector create the pressure le component,,,,,,i have a mp8 mack with high oil temp around 235 coolant at 178 any idea no code,,,,,,,
147,,,,,,,someone could tell me how much pressure have the fuel sistem,,,,,,coolant temp 167 203 degree oil 194 243 degree oil can get up to 262 degree with full load,,,,,,,
148,,,,,,,gagan bajwa ovejamolestosa,,,,,,i have a 2014 <BX> vnl <M2> i keep getting code sa 16 dtc p113300 come and go any idea,,,,,,,
149,,,,,,,perfoxx close to 35000 psi injection pressure,,,,,,sound like an issue with doser shut off i would recommend it getting tested with ptt,,,,,,,
150,,,,,,,this is not common rail just taking the fuel supply out of the head,,,,,,2016 <BX> <M2> just put new battery in thinking that wa the starting issue but it still is almost like almost dead battery turn the key and it act like it trying then doesnt then after about 4 turn of the key it turn right over i am thinking starter is going bad but i do not know where it is on the <M2> can you do a video or picture zoomed out and then somewhat in close so that i can see it location thanks in advance,,,,,,,
151,,,,,,,not pure commen rail,,,,,,could be starter be sure to check connection are tight,,,,<BX> e <BX>,,,
152,,,,,,,yes look like both system,,,,,,awesome video thank you for making this i am dealing with a hard start condition i have replaced the top front check valve and my davco check valve all fuel tank vent tube are good do you recommend replace check valve on fuel filter housing or replace entire housing also what about the o ring in the allen wrenched plug behind the hand pump primer,,,,melhor caminh o,,,
