Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
55,how much doe an overhaul on this engine run looking to get into the business and would like to know in advance thanks,,please tell me something about these code spn 1659 fmi 7 spn 1659 fmi 12,bang klo ukuran valve <BX> 370 berpa bang,no it doe not in fact this process is not used by <BX> anymore they have new tool,,,i love mercedes actros the father of alll heavy truck,,,,,,,run it and keep it it will be paid for in le than 3 year 450 00 a month,,,,,
56,my dealership quoted a level 3 over haul for $ 25000,,your truck may need a software update my friend,shalamet riyadi mili bang <BX> pakai satuan mili rata2,i have had mine done 3 time they are failing again why,,,too bad it the worst thing ever made breakes down every 5 minute and it not the father of heavy truck it just shit,,,,,,,labor on a lot of those repair overlap that s where you know if you got a good deal or not,,,,,
57,shah trans could of just dropped a cummins engine for that price,,my truck wa not accelerating so repair guy came and replaced filled fuel filter and made truck moving i traveled 6000 mile and fuel filter seems almost full with diesel and filter look way dirty any suggestion on what could it be,feeler gauge nya pakai yg mili atau inci bang,cardinal truck service yes <BX> ha replaced the injector and cup 3 time they are failing again,,,d series ha sensor problem n electrial problem too get mack mp engine support american big rig,,,,,,,should just done a new engine sound like the only thing they did not replace wa the engine block,,,,,
58,shah trans why in the fuck would you spend that much and not just get a dd 12 7 or have it rebuilt somewhere else rebuilt on these is fairly high compared to other engine it s around 15 20k that s just bad business man,,most likely really dirty fuel,apakah ada error yg muncul bang coba cek kayak video yg udah saya buat itu yang <BX> engine brake problem,did you replace injector also the seat can get worn or bad install,,,zsolt luk c i rather drive usa mack then swedish <BX>,,,,,,,i got a question if anyone can tell me this i am doing overhaul on my <BX> and my quote wa 19440 total labor and part i wa quoted for a go basic with a new head,,,,,
59,<BX> <M2> i say do not buy i sepend $ 42 675 00 to rebuild motor,,2007 <BX> vnl truck gas pedal will not work after alternator replacement got a new pedal w sensor same situation wont work any suggestion,kadang2 itu bisa aktif2 sendiri bang padahl tuas tidak ada di gerakn,you can use a screw into the bottom of the cup and pull it out with slide hammer do not need to buy expensive tool,,,josh woermke no problem unfortunately the computer error of all truck to occur now every manufacturer is trying consumption and emission reduced s the birthday of smaller electrical and computer bug europe in addition to three time the cost of fuel a the usa many lived in the dense area so you can only escape from the pre development of course it is also true that the truck manufacturer to apply the planned obsolescence trick <BX> for example the much thinner wiring than 15 year the first kid rzs l dnek vezet kek az rt these thing do not happen by accident this is also true wide road,,,,,,,mkvvv 600k when it happened,,,,,
60,after treatment issue will put you out of business quick if you do not have enough capital,,got a <M2> <BX> 2016 engine found fuel in the coolant reservoir what caused it,error2 gimana bang veb nya clearence valve in 0 2 valve ex 1 6 sama kayak engine <M2> bang,how can i get these injector eui,,,sorry i wasnt trying to insult <BX> cause mack n <BX> are same truck right,,,,,,,sanel h hus how many mile did your engine have when it happened,,,,,
61,i liked this video good job guy i just started driving a <BX> i really like the motor,,egr cooler can cause that,bang untuk pengetesan kabel injektor gimna caranya kan ada 4 kabel saat kunci kontak on kabel yg mana aja trdpt arus plus nya,have you seen any failure with injector or any other part in general that damaged the turbine vein on a vg turbo causing the armature to seize up on a <M2> engine thanks awesome video too,,,<BX> is something they can do better because he took the mack truck interesting that <BX> in sweden from 60 to 90 metric ton gross weight rolling without a problem no 36 metric tonn a in usa,,,,,,,jj olivares well my liner number 2 wa leaking coolant into oil so they told me need to do inframe overhaul so 6 liner bearing and all the other stuff i need pretty much everything inside beside the injector,,,,,
62,just a good a any modern day cummins detroit ect all more or le the same nowadays,,first off the 7th injector is right behind the turbo that is a normal maintenance second the biggest preventive measure for the aftertreament system on the <M2> engine <M1> mp7 and mp8 d16 and mp10 engine are air dryer service moisture get in the ahi module and wipe them out the 7th injector or aftertreament fuel injector is a wear and tear item and is not expensive to replace the only non diy item is a parameter reset after replacement fuel injector require retorque a part of a valve adjustment the retorque enusures contact with the cup what this video illustrates a the 7th injector is the def doser yes it wlll build up with crystal that will lead to code like p02ee fault or other nox efficiency fault also there are two different nox sensor on mack and <BX>s the color of the connector indicate inlet and outlet both require a parameter reset if you mix up the sensor you will end up with a communication fault on high mileage <BX>s pay close attention to the double idler gear pop the valve cover and look at the main idler gear below the cam gear if you see the nut backing off behind the bearing get ready for a repair that is the big i work for a <BX> dealer i see every complaint on a daily basis about the ishift trans i dare you to go to a eaton ultra shift,engine mau start aja tapi gak bisa running kah biasanya kalo supply 5volt dc itu untuk di sensor2 bang kalo di injector pengetesan arusnya hanya pakai osciloscope saya belum ada referensi yg lainnya untuk pemeriksaan arus pada injector selain pakai alat itu,cardinal truck serviceok thank you,,,mack engine are better then the <BX> d series,,,,,,,any more detail,,,,,
63,between the <BX> <M2> the detroit diesel series 60 12 7l and the detroit diesel d<M2> which one of these three need le maintenance,,good day we have a fh440 <BX> truck when you drive all of a sudden the instrument figure go away and truck lose speed and do not want to pickup speed like it lose power and sometimes after a while it ok,biggy feri kmrin saya ada cek kabel renault dxi 11 yg di injektor trdpt arus 5voltdc apakah seperti itu bang engine tdk bisa hidup dan tdk ada eror,something from engine would probably be piece of broken valve it could get stuck from build up of soot or uneven wear also,,,than,,,,,,,<BX> is so expensive when it break the owner also break,,,,,
64,definitely 12 7 serie 60 best engine out there no emmission crap,,do a video on a mp8 or the mp10 engine plz,untuk pengetesan tegangan yg masuk ke injector hanya bisa di lakukan dengan spesial tool osciloscope tegangan pada injector bisa mencapai 100 110 volt dan tegangannya tidak stand by,thank you sir,,,yeah know,,,,,,,e39 for life haha that s a good one,,,,,
65,texasabbott 12 7 for sure,,great video i have a 2014 <BX> <M2> engine with 869000 mile in it i am having problem at high gear and low rpm the truck seems to loose power and start shaking bad i did some test and one of them turn the truck off unplugged the turbo actuator wire start the truck and it ran fine not shaking at all just having a little turbo leg i already changed the turbo actuator and did the gvt calibration when i tested the truck the problem came back can you please give your opinion on it thanks helton,bos seumpama clearance rocker arm bridge pada shim tinggi besar klo ganti roller rocker arm nya aja bisa kah,sir what is the problem if the smoke is white <BX> <M2>a fmx,,,they are made by the same company and are actually the same engine with different name the same go for the m drive and i shift,,,,,,,say the guy with a mercedes logo,,,,,
66,detroit diesel series 60 12 7,,disconnect the egr differential pressure sensor and road test the truck egr cooler might be clogged,sama2 bos,that mean the cup are bad and leaking coolant into the cylinder get it fixed asap or you will be replacing a egr valve egr cooler turbo doc dpf nox sensor delta p sensor and your intake valve will be not happy,,,except for the word <BX> and the <BX> vid this is the same advert for the the mack filter and injector d,,,,,,,at the end of the day there s no way you will convince me a owner operator is making a better than average salary after accounting for insurance fuel maintenance and tax owner operator is like owning a race car you are not making money you are just doing it because it s what you want to do,,,,,
67,why guy do not put what shop it is so i can bring my truck there,,hello great video very informative i have a question about the egr cooler when the egr cooler fails and need replacement should they also clean the dpf filter thank you for your time,biggy feri iya boss ni aja q ksih shim 2 8 msih tinggi dan ini aq coba lgi shim yg tebal nnti q gerinda aj bos sesuai yg pian instruksikan okeee mkasih bos at msukannya,sir i have a problem if i start the engine <M2>a <BX> and i put automatic or manual no accelerator after 1 to 2mins accelerator work in neutral position it good what is the problem,,,,,,,,,,you should have bought a truck with a d12 or cummins,,,,,
68,hi evan thanks for watching our shop is era service truck and trailer repair in chicago illinois,,i have a 2013 <BX> 780 <M2> and when i first try to crank it it act like the battery are no good but i just replaced them and it finally turn over just curious what that mean it ha 844000 mile and injector were replaced at 700000 mile,karena besarnya roller rocker arm sudah di sesuaikan dengan camshaftnya,tps or throttle position sensor,,,,,,,,,,robert hunter 2000 to 2007 do not have <M2>s they d12 or cummins im not talking about his truck,,,,,
69,which best ved12 or ved 13 for dumptruck s,,my <BX> is loosing power and have already change the turbo and pipe it mostly happen when the trailer weight is too heavy any help in please,kalo untuk adjust valve exhaust hanya di sarankan ganti shimnya aja bos kalau punya shim yang lebih tebal bisa di gerinda bos kalo samean ganti rollernya kemungkinan bisa ada efeknya saat engine brakenya aktif,throttle pedal may be the cause had the same problem with a fm9 ishift gearbox,,,,,,,,,,robert hunter i said you should have you moron ik it ha a <M2> my dad owns one to,,,,,
70,ray bola o d12 or n14 or dd12 7,,it s a manuel,sangat bermanfaat kang rene yo salm,sir no need to timing if you change bad injector,,,,,,,,,,i will bet whatever problem you end up having with the rebuilt engine they will give you some line of b why it not covered by the warranty truck garage are crooked liar amp thief between the government and crooked greedy repair shop all u little guy are getting pushed out exactly what they want good luck to you brother,,,,,
71,i have 2012 with 900k plus on it 13spd other then injector it s been a good engine,,holy cow thats a lot of issue and sensor im happy i have n14 that only ha like 5 sensor on the whole engine,trima kasih,should the fuel rail be replaced while replacing the injector,,,,,,,,,,u did not pay 30k come on bro how much did your warranty pay,,,,,
72,gurpal singh on a i shift you have to spend 10k for a complete rebuild,,i wa driving and my truck ha no power to move when pushing fuel pedal alternator clutch actuator checked calibrated transmission done and passed all test our gear shift selector had to be replaced because it went bad now this one must be in 2nd gear to go in reverse and the button with the l on the back doe not work any suggestion,p228f00 problem renault t460 euro 6,not really necessary unless the injector were the problem <BX> doe not use high pressure rail on <M2> that s a good thing so the rail is not where most problem are the cup s design and injector because of cup design are the most common problem besides oil leak at the timing gear area at the back of block,,,,,,,,,,i recommend doing a full maintenance lease based on what it cost you for the rebuilt engine if you break it down over a 12 month period it s about $ 2800 a month then whatever your payment is on your truck say a $ 1000 a month so you are looking at $ 3800 a month is what it s costing you for maintenance and your truck payment breaking it down over a 12 month on a full maintenance lease you do not have to worry about if anything break down it s all covered in the lease and it is a brand new truck so you do not have to worry about running it hard,,,,,
73,gurpal singh cluch wa about 1500 not auto,,no power a in what slow to get boost,maaf pak saya belum pernah ngerjain renault,sorry i forgot to ask you another question are injector cup come in 2 different kind of material like in the past they were made by hard plastic or metal which metal lasted longer is that right are metal one do better than un metal injector cup quality wise thanks man,,,,,,,,,,i have never seen an over the road full maintenance lease pan out for anyone who doe not have a fleet of 30 truck or more local daycabs sure but not otr,,,,,
74,did you have to replace clutch how much doe that cost on a auto,,i have done everything on this list at least twice 1080000 mile,40 80,used to be copper now they are steel,,,,,,,,,,someone is sell u new your used engine,,,,,
75,yep mine too i do my pm every 10 000 milez,,if it s an older <BX> it could be bad harness,bang kok valve exaust nya ga di adjust juga,wow great video thanks for sharing i got a question if you do not mind when the hard cranking reason is just injector cup are you always recommend to change the injector too even if they are in good shape and secondly where is your shop located thanks a million if you reply i assume you are a great mechanic by this video,,,,,,,,,,if the warranty do not go up to 700 000 cancel it get your money back you may sell it they will not transfer the warranty,,,,,
76,how much for you guy to do the injector cup on one i believe i will make you guy my <BX> mechanic how far are you guy usually booked out for work,,tat express inc i appreciate the information you provide old <BX> are a lot of work doe the vecu fail often had 7 code at the end of a parked regen at least half were possibly a bad vecu code were gone when i started it back up two hour later,biggy feri kita tukar posisi bang yok haha,if they are in good shape you do not have to replace them and you can replace only one that if they are bad only reason they are recommended to change in a set is labor time money since you would have to do everything again to change injector in case they fail soon after you install new cup,,,,,,,,,,do not waist your money <BX> engine are good engine but mucho money to fix it jus get another engine from 8500 to 13500 and get back to the road by the way i have a 2010 <BX> <M2> 678 000 mile who is interested let me know i am in san antonio tx it s 500 dollar for shiping,,,,,
77,truck yoo can you recommend a good <BX> mack mechanic in colorado,,thanks for sharing,saya malah pengen belajar mobil jepang bang kyk hino dan nissan,i got the cup out and the head is pitted do i need a new one or just leav it a it is please help,,,,,,,,,,my <BX> 670 ha 530 000 mile still ha even compression on all cylinder and doe not use oil at all knock on wood i have used mobile delvac oil from day one tire just costed me 5k though but that s all new bridgestone rubber m726 series,,,,,
78,right now we move quickly usually couple day but if you let me know when you can come then i will plan for it look u up and call u thank you,,well i got a question when i gon na start making money,biggy feri bermanfaat bang buat saya yang notabene pegang mobil jepang,i have a 2013 <BX> vnl needed to replace injector cup a well kalinchuk where your shop located,,,,,,,,,,they ripped you man all those extra and fastener is just cosmetic detail you would say the only thing i have seen wear out on these is cylinder liner and piston and ring and wrist pin the main and rod bearing looked like new with 1 8 million mile on it 20 000k will more buy a new engine all around,,,,,
79,that s an engine i will not buy for sure,,good,sama2 bang semoga video saya bermanfaat saya juga masih pemula bang masih banyak kurangnya dan sering nanya2 sama senior juga,kalinchuk diy how much do you charge to do cup and injector and how long would it take to do it,,,,,,,,,,buy new with extended warranty and trade before it warranty run out i kept mine and am feeling the same pain $ 25 000 on just emission in the last two year,,,,,
80,gurpal singh <BX> truck are good my 2012 <BX> 670 <M2> ha a <BX> engine i purchased it with 560 000 mile around october 2017 i have almost 900 000 rite now and it runz dam good the only thing i replaced over the year wa a water pump belt tensioner and the injector cup last year thats common on truck i believe def system ruin engine so i deleted that not long after i purchased the truck do your pm on time and maintain your truck these <BX> and cummin engine run good you got to take care of your truck i do my pm every 10 000 mile,,i am not buying another one that s for sure,biggy feri siaaaap terima kasih informasinya,email u semitrucksdiy gmail com for appointment and more info thanks we are near harrisonburg va,,,,,,,,,,i have a 07 <BX> d12 with 2 million mile i just rebuilt the engine,,,,,
81,gurpal singh injector cup failure injector failure bull gear come lose not a bad truck but the one that work on these truck are very expensive a well a the part in my opinion is a good truck for a company not so mich for an owner operator if 1 injector go all 6 need to be replaced just too expensive to keep on the road once they start having problem look at how much cheaper they are compared with the cummins isx,,hey giys i have <M2> <BX> 2011 and have problem with fan clutch it is running to offten and after while in driving it shut off and after 2 second turn on again and so on pls advice,klo injektornya tandanya apa bro,sir how about the weak engine brake what is the possible cause it work but he can not stop the truck if i use the engine brake,,,,,,,,,,same here when i got my truck wa 3 year old with 500k i have it 11 year i never opened the ending i never did open the valve cover e even for adjusting the valve and i did 1 million mile this guy got rubbed he definitely need it just injector cup the most $ 2000 he is not to be owner most likely he do not know nothing about mechanical staff and in the servis they see it that so they simply robbed him,,,,,
82,what s wrong with it thinking about buying 2015 <BX> 630 480 000 mile,,hi thanks for the video some good information in it i have a question though i have 2014 <BX> vnl 670 with <M2> engine that had the head rebuilt and turbo replaced recently mileage is at 839k and im getting code dtc p269800 dtc p226c00 do you know what might cause that thanks in advance,di video sudah ada saya jelaskan semuanya bang coba samean lihat agar tidak salah saat penyetelannya,you need your top end serviced clearance are out of adjustment while you are at it have them do cylinder cut out and compression test and get yourself an oil sample sent out,,,,,,,,,,i am sorry you had to go through this but i would say run this engine until it dy because now you know this truck inside out,,,,,
83,l l lol,,i have the same 2014 vnl 670 how much did rebuilt head cost my mileage is 580k,klo dia v2 yg di adjus itu intake exaus injektor ya bro,sir i will ask something if the crankcase pressure too high if you are running the engine it automatically shotdown what is the cause,,,,,,,,,,i am sorry i thought the video wa about <BX> not cat engine that s a lot of doe for a rebuilt those old detroit s are 9k to rebuild down here in miami,,,,,
84,what s better paccar,,,ndak bro coba smean lihat di deskripsi videonya sudah saya tulis itu klo ada tandanya v berarti cuma exhaust aja,wilfred victore could be condensation but if crank case pressure high truck running rough and smoke from blow by either worn ring or cracked piston or liner may need overhaul,,,,,,,,,,he got ripped i did overhaul cyl head camshaft and oil cooler 12k including labor no need to change the egr valve or egr cooler if it is not broken,,,,,
85,chi city,,thank you i have hard start problem so my mech suggested to change injector cup only will it help i have 500k km on 2014 <M2> <BX> please suggest from canada,hadir masbro singgah2 ma kopi2,from the breter there is a white smoke coming out there,,,,,,,,,,if you want keep the truck running new every oil change add some motorkote and hotshot frickson and stickson and once a week i add marvel mistriy oil to the tank the keek the egr and dpf clean i have a 2009 vnl i got it with 487000and it got 921000 on her now so far i have all original part knock on wood,,,,,
86,wish this vid existed before i bought my <M2>,,that worked for me a cup started going bad symptom long crank time to start and air in fuel line i had to use the purge pump so it can start quick,kerja dimana ma,wilfred victore check blow by if nothing there probably bad sensor,,,,,,,,,,dude i had the same issue but with a dd15 orings on number 5 liner went i have my emission deleted and could not find any detroit mechs to work on it except freightliner and i did not want to take it there i ended up buying another freightliner old schneider glider with 12 7 detroit i think you made a good decision with the plus rebuild hopefully 2020 is better for u all keep it shiny side up brother,,,,,
87,truck yoo definitely the bull gear going into 800k on the truck having the grinding noise while the compressor run bringing it to the shop tomorrow,,low oil pressure oil not reaching 3 filter,kalimantan bang,metal brush terrible idea one little wire comming off catastrophic failure,,,,,,,,,,well is a dealer so there you get the price 2 week is not bad a a mechanic run run run and pay your truck of and keep a eye on trany and diffs,,,,,
88,lakeside farmer what s wrong with your <M2>,,my truck is 2012 <BX> 670 <M2> and suddenly it started this problem that it go into neutral when it s driving it doe not even matter if it s on straight road or uphill it loses power and go into neutral please let me know what the problem is,witch location ambination sensor fh12 420 l h s drive wheel,i have done thousand of injector cup in my 20 year working at a dealer not once had a failure becuse of the brush,,,,,,,,,,my truck broke down few day a go i have 2015 <BX> 780 with <M2> engine and i shift transmission i do not want to rebuild my engine because <BX> make really bad engine and part are expensive i am planning to put in detroid engine in it with 13 speed manual i am tired to deal with <BX> shop and dealer exited to have glider kit i will make a video about it if anyone who have a <BX> and thinking to do it you can shoot me a msg in few month and i will let you know how it went,,,,,
89,good video where are you located in chicago i really want to bring my truck to your shop thanks,,i have <M2> it running during ignition off no light on cluster only engine keep running usually turn off killer switch or pull out outer fuse box relay to turn off any suggestion,walikum aslam friend,like i said it s <BX> mack procedure when they start seeing problem with it then they will change the cleaning procedure and tooling outside of the the constant injector seat failure they have i or anyone that ha done this job on a nearly daily basis ha never seen a problem with it,,,,,,,,,,million mile ok sound good man thanks for letting me know about the swap how much did it set u back and about how much down time to do everything also where did you have your swap done and did u do a video if so i love to see it,,,,,
90,truck yoo good job but where he is or his address phone number thanks,,now i install extra relay on vecu output to ecm so it turn off with switch but it just temporary solution,,dieselstuff i have seen lot of thing come and go from procedure manual for one the 3m cleaning disc to clean head gasket surface is no longer advisable because of the silica that come off the disc and get stuck between the piston and the cylinder wall it doe not take much imagination to understand one little piece of wire coming off getting lodged in the oil pump,,,,,,,,,,bikerboy2k14 my truck is fixed love detroit engine truck run amazing all electronics work great also mechanic figure out how to make eld work so i can drive on paper log legally or use eld i prefer eld we drive team with my wife,,,,,
91,google era service we will show up thank you,,jason t aho yes,,it s in the <BX> procedure to to use the wire bore brush use the safety o ring around the fuel passage before doing any cleaning these procedure and tool have changed a lot since he made this video but the cleaning step are the same,,,,,,,,,,million mile ok good deal let me know how everything work out for you,,,,,
92,str8 trash,,sticking ignition relay,,can you help me to solve the problem on the <BX> <M2> engine error and injector 5 electrical fault thank you,,,,,,,,,,bikerboy2k14 15k is a good deal my truck is in the shop already it will take longer at my shop to swap the engine and tranny but i am getting a one year warranty can not wait to get my truck back,,,,,
93,i regret to do my <M2> engine overhaul over 30000 $ i wish i could just buy <M2> engine 14000 $ with 200 thousand mile end replace it 4000 $ the old one simply,,what s the most common thing that will cause front end shaking,abangnya udh akrab banget sama tuh benda lah aku yg nyimak dari awal sampe akhir melongo bingung heheeh,wilfred victore it doe not ask for a code it need to be programmed for your engine to run correctly,,,,,,,,,,hey bro i found a shop that actually specialize in <BX> and doing the engine swap they have a page on you tube call truck world doing a swap on an 880 <BX> if your still interested i can give u there number guy said it take about 2 week and cost about 15k,,,,,
94,ebay,,hey adam do you happen to know where i can get a 6x2 converted to 6x4 my trk is a freightliner cascadia,mantap ma bro tutorial nya sngat detail terus fham scania truck ngak bikin ya,sir how about if the injector ask a code what is the code to be use thank you,,,,,,,,,,better the devil you know that is a new engine that is good for 800k if maintained properly the old engine wa an unknown quantity you bought it at 500k did they look after it properly over those mile probably not given the early failure you did the right thing the smart thing to do is keep that truck until she snap in two just keep her looking good and well maintained and be aware of emission regulation change in various state over the next year to keep yourself legal best of luck and sometimes you have just got to suck it up and keep on trucking,,,,,
95,lii man tell u more why did you have to rebuild it and what milage,,reluctant tank temperature problem i have ttp for <BX> and i can not seem to figure out what s wrong,okey ma bro mekasih salam dari borneo sabah malaysia,thank you for the reply,,,,,,,,,,shit for 19k you can buy a 380k mile 2014 kenworth truck ready to go at a good dealer here,,,,,
96,which engine would you recommend for <BX> i shift truck,,driver side loss of power and i checked all of the wiring and still having problem the heater valve that let coolent to heat the tank is working properly like i said i preform the test that ttp tell me to do still can not find the problem,trima kasih ma bro di tempat saya gak ada scania truck bang cuma <BX> aja,wilfred victore bad injector,,,,,,,,,,sorry to see your engine fail speaking from the perspective of a <BX> shop foreman i do not like seeing these engine costing you guy so much the warranty that <BX> offer through their go overhaul program is honestly fantastic the component the shop replaced over and above are to ensure that all the other new component that were installed are given the best chance of operating properly just keep your oil change service documented in my opinion be cautious of used unit being sold from these company they are often fleet truck that were pushed to the service interval limit grease and oil is cheap,,,,,
97,truck yoo pain in the behind to work on but seem to be better than the j engine for durability,,need help with my <M2> <BX> revv counter is not working speedo not showing got a j1939 data link,sukses selaku cacac,i check on the monitor and the warning is engine error and i check the fault is injector 5 electrical fault whats is the cause sir,,,,,,,,,,chris ingram yes the <M2> i read a lot of people say get a 2015 or newer for some reason may be the after treatment wa improved,,,,,
98,observer on site the <M2> is a good engine the common rail one i have been hearing a lot of good thing about them i am planning to buy a couple to test them out,,can you do video on the mack mp8 engine,suwon kang,if i need to replace the injector harness on a d12 motor do i need to take any of that stuff like rocker arm and jakes,,,,,,,,,,theonefromfuture assuming you are talking about <M2> s and not a 16 or an isx 14 15 depends on early late 14 and early late 15 if memory serf there wa a generation change from 13h to 13j but the change were small and for the most the part are interchangeable,,,,,
99,got a 2020 <BX> with a 2020 <M2> and my engine make this one look like out dated crap i can tell it s out dated motor too,,it s the same engine,semangat terus bg salam kenal,have not done it on a d12 but i do not think you would have to remove any of that,,,,,,,,,,am looking to get a 2015 vnl wa there an engine difference between 2014 and 2015 vnls,,,,,
100,fatfox i agree with you that i have experienced ever motor expect the mp8 and the <M2> by far is my favorite at this time,,perhaps one should try to find a <BX> vnl with a cummings,injektor lokasimana itu bosku,how do you diagnose a bad injector is there any tool or procedure for diagnosing,,,,,,,,,,next time do not overfill oil whether that done the damage we do not know learn how to do the work yourself that would bring the bill down to about 7k,,,,,
101,jonathon copeland yes correct maintenance doe help them last longer so many time we run into this problem just to find out it s due to low maintenance i work for a mack <BX> dealership not much to tell people i am a certified master but i am a engine guy here i touch the engine everyday we do have part that fail that are designed this way and they are not <BX> or mack brand it just faulty part that end up failing again and customer blame it on the truck brand it doe take mack and <BX> a while to notice the problem and end up changing the part with update version to stop the cause of the same problem but this is after hundred of fails from a lot of truck,,best truck on earth i have one it never let me down i love it,maksudnya gimana bang,cardinal truck service sir if you read my comment please like and answer then i ll see earlier i wan na go to your location to check my truck if need to fix there is there your shop name or contact,,,,,,,,,,the oil level wa overfull because coolant wa contaminating the oil pay attention,,,,,
102,super fly better mpg torque is better and power,,what is this code telling me sa 0 spn 5397 fmi 31,ku kasih komolit bang yah jgn lupakan,not sure without seeing the truck but could be a injector leaking into cylinder or maybe injector cup,,,,,,,,,,the specialty tool to do everything would cost you a couple thousand,,,,,
103,fatfox tell you what i will let you know when i have problem most of the problem i see on the <M2> are poor maintenance issue you do what the maintenance guide tell you and you can get million mile on a motor alot people do not know this one simple maintenance have to do on every commercial motor need do over head adjustment ever 250k mile simple but forgotten thing they do not do it then have problem later on and blame it on the type of motor they have it s that simple good maintenance on motor last longer,,what is overhead service and how much is cost,mantap bang semoga sukses untuk firing order valve exhaust gimana ya cara mengetahuinya apa sdh ada juga di marking yg tadi,my truck idle very rough and it crack long before starting are those also related to a bad injector,,,,,,,,,,true the rebuild kit for <M2> is $ 3500,,,,,
104,2018 they went to common rail and that s what you got i can tell you the problem you are gon na have turbo compound is out already and they have their own problem supposedly they get better mpg,,another thing you may want to mention is the 2 i believe they are called the def coolant line those plastic l shape peices that the line connect to i had to have mine changed because they broke and when they break you loose all of your coolant fast i am not sure if you have mentioned this before on your channel i just thought i would throw it in the service guy that come out and fixed mine said he s fixed several on these <BX>s thanks for the helpful information you give out keep doing whatcha doing,sami sami,if it ha electrical problem you will get code it could be leaking fuel into oil so you need visual exam it could cause engine to misfire underload which may or may not give a code,,,,,,,,,,cummins trying to charge me 38 000,,,,,
105,damn good video,,sherm that s a great item to mention a well thanks for sharing,siap matur thank u,how many hour doe this job take,,,,,,,,,,my truck wa almost paid off and my engine went out $ 45 000 i feel your pain i replaced it with a refurbished engine from <BX> my old truck had over 1 000 000 mile and it wa running great i just wanted a brand new truck had to refinance the truck to pay for the motor,,,,,
106,thanks omar,,i am super glad i found your video i am down the street at schneider and feel alot better to have a show that i can trust to take care of my <BX> 780 ill call you guy next week for a pm thanks,ada bang untuk lebih jelasnya samean lihat aja videonya yang mana marking untuk intake dan mana marking untuk exhaust semoga bermanfaat,10h,,,,,,,,,,piece of junk,,,,,
107,asking if you can make some comparison with the mp8 v <M2>,,juan thanks for watching yes schneider terminal right down the highway,info yang sangat bermanfaat,hello where is you shop bro i need address and your name to come over,,,,,,,,,,what you paid and warranty nothing to worry about keep on getting it brother,,,,,
108,same engine what i have seen is just the oil pan sump part number usually cross over on these two if same year,,i drive our backup 2012 with 980k the tc spin right up to 1 9 2k it sings smoothly give plenty of power my vnl <M2> tc only spin to about 1 5k it a 1 188 k,berapa harga injector baru ye bos,6038s valley pike mount crawford va email me cardinaltrucksvs gmail com for appointment,,,,,,,,,,i have a 2007 with a d12 it ha 1 2 million mile i have had it since 600 000 changed oil every 10 000 mile it run like a champ no smoke no oil added between change but i know it coming one day,,,,,
109,that diesel tech hahahahahaha true just the paint red and green lol,,hi i have some issue with my truck maybe you have idea or advice where to look i have <BX> 2013 with <BX> <M2> engine and i shift transmission when i am driving on cruise control or pedal doe not mater i am loosing randomly acceleration for 10 15 second and after like nothing happened truck accelerate again also during that time engine brake doe not work there is no any engine light code engine wiring wa replaced any idea about that issue,wah kurang tau saya bos saya gak ikut jualan,,,,,,,,,,,damn you hit the jackpot,,,,,
110,john live different paint color,,you probably have a bad turbocharger,ilmu yang sangat bermanfaat ini cara stel klep truk <BX>,good,,,,,,,,,,i love my pre emission 12 7 dd series 60 i do not care if it doe seep oil there s no modern emission engine that come close screw <BX>,,,,,
111,wow s you guy are awesome were are you located,,ecm,like you,i work on a fleet of <M2> s the injector cup situation is a joke,,,,,,,,,,12 7 detroit serie 60 is very good man,,,,,
112,where in chicago bos you guy know what you doing,,i have <BX> ishift vnl 780 2018 have issue my truck all gauge go up and down all warning come on truck no take acceleration lose power after we park and turn off ingination but truck engine still running even truck ingination off after 10 second truck shut of byself and this problem show all code over 40 or more do some time problem but after go byself automatically can you tell me what can be issue,mantap cips iki sek muter ngisor agus tokeng ketok e,is it a very common problem for the cup or both injector and cup,,,,,,,,,,i got a series 60 in my <BX> and i love it but your right about the seeping oil part,,,,,
113,thank you fritz we are in chicago thank you for watching,,i am getting a scr check light every other day what cause that,mehdi sing muter iku,you forgot to mention that you need to repair the exhust plunger if thay back out,,,,,,,,,,wayne swicegood dedripdiesel,,,,,
114,,,i had same problem could be wireing beetween def pump and dpf they rub on the frame cause that scr acm code,pak celah katup intake 0 20 mm itu standar pabrik apa sudah bapak kurangi,x,,,,,,,,,,great advise did you pay cash or finance it,,,,,
115,,,leroy i would recommend having system checked out by a experienced shop,biggy feri oke pak terima kasih,this channel is an absolute goldmine of information i got lucky when i found this channel,,,,,,,,,,finance,,,,,
116,,,bad def or diluted def let the def tank empty and buy blue def and keep in truck then keep filling 2 week it cost more but hopefully solve the problem,standart pabrik pak klo di buku panduan kan 0 20 0 05 mm,what happens to any brush material and debris that fall onto the piston,,,,,,,,,,for 30k u could of bought another <BX> with 500k mile,,,,,
117,,,where is you shoo located,ma klep buang spring di tarik dulu ya baru klep di stel begitu kah cara nya tks,tucker the trucker it s vacuumed out plastic bristle are probably safer for use where tip of cup go,,,,,,,,,,yamil malave tirado how many mile you drive it so far,,,,,
