Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
144,,,"I&#39;m interested in more DIY videos on <BX> VNL <M2>. I replaced aftertreatment  shut off valve myself as well both nox inlet and outlet sensors not mention batteries and air connectors that leak over time. I&#39;m interested how I can replace bottom housing that leaks oil and also how to replace or adjust engine brake inside engine housing because after 1500 rpm it starts to hold less and makes vibration feels like something is not right. Also I have manual 10 speed Eaton transmission and would be interested hot to change clutch on the truck. Maybe will be useful for owners see how to change sealing rings that leak air or oil gaskets too, drive rod e t.c","@Rhasya Mhasya itu di lihat klo seumpama samean pas awal bongkar cylinder head tidak di TOP kan Timing nya.<br />Kalo awal bongkar sudah di TOP kan, insya allah semua marking nya akan ketemu.",TAP THE BOTTOM OF THE CUP AND TREAD A SliDE HAMMER INTO IT AND PULL OUT THE CUP EASY AND CHEAP DONT NEED EXPENSIVE TOLLS TO DO THIS JOB.,,,,,,,,,,Also - has the ishift,,,,,
145,,,"<a href=""https://youtu.be/z1fDNXx0g68"">https://youtu.be/z1fDNXx0g68</a>","Baik mas..,<br />Berarti yg di no yg ada di flaywi tak perlu fi lihat lg ya mas,,,.","Really nice video and tell me please why want replace injector cup ??? how we know that,,,",,,,,,,,,,"@Trucker BB  thank you. I just heard back from the guy with the truck and it actually has 11000 hours and 600000 Miles with only 2,300 idle hours. What do you think about purchasing this truck? Just in your opinion. He wants about 33,000",,,,,
146,,,i have a mp8 mack with high oil temp around 235 coolant at 178 <br />any idea no codes ?,makasih mas ilmu ny di salurkan semoga bermmpaat buat saya....jika gk di tarik spring saat penyetelan valve buang itu gimana,SemiTrucks DIY thanks brother  i got it,,,,,,,,,,21k hours,,,,,
147,,,Coolant temp @167-203 degrees <br />oil @ 194-243 degrees  <br />Oil can get up to 262 degrees with full load,Sama2 bang,"upat fernando depends on the diagnosis after looking at other things but some things are losing coolant, hard start after sitting, or misfire for injectors( you don&#39;t always get check engine code",,,,,,,,,,Change your oil every  20000 miles semi synthetic   And don&#39;t listen BS 50000 miles it is BS,,,,,
148,,,I have a 2014 <BX> vnl <M2>. I keep getting code SA 16 DTC P113300 comes and goes any idea ?,@Biggy Feri terimakasih mas,xool bro awsome,,,,,,,,,,"actually you should change you oil when it breaks down. From my experience oil viscosity breaks down about 8-11,000 miles, if you still driving with it after that. it&#39;s sort of like drinking your own piss instead of water.",,,,,
149,,,Sounds like an issues with doser shut off/ I would recommend it getting tested with PTT,"Nanti celah atau clearence nya tidak maksimal bang, karena ada oli yg terjebak diantara piston VEB nya. Otomatis piston akan sedikit turun.",,,,,,,,,,,20k? <br />Wat a waste of fkn money.<br />You&#39;re an idiot.,,,,,
150,,,"2016 <BX> <M2>, just put new batteries in thinking that was the starting issue, but it still is almost like almost dead batteries, turn the key and it acts like its trying then doesnt, then after about 4 turns of the key, it turns right over.  I&#39;m thinking starter is going bad, but I dont know where it is on the <M2>.  can you do a video or pictures zoomed out and then somewhat in close so that I can see its location?    Thanks in advance",Waalaikum salam kk salam kenal,,,,,,,,,,,Big trucks BIG BUCKS!! At least they got you right in. Down a couple weeks not months. Keep that truck! Now you know the exact recent history of what’s been done to it. Make that money back driving and then some. Best of luck 👍🏻,,,,,
151,,,Could be starter.  Be sure to check connection are tight,Cukup rumit ya cara setel klep nya,,,,,,,,,,,how much is the new engine ???,,,,,
152,,,"Awesome video, thank you for making this.<br /><br />I am dealing with a hard start condition.  I have replaced the top front check valve and my Davco check valve.  All fuel tank vent tubes are good.<br /><br />Do you recommend replace check valve on fuel filter housing or replace entire housing?<br /><br />Also, what about the o ring in the allen wrenched plug behind the hand pump primer?",Klo sudah terbiasa mudah kok😁,,,,,,,,,,,60k,,,,,
153,,,"@TAT Express Inc. I don&#39;t have any bubbles in fuel tank from return line.<br /><br />How do I check for external leak?<br /><br />How do I see fuel rail pressure at start up?<br /><br />When I park it front facing down hill, it takes a few days for hard start to show up and only takes about ten pumps on the primer.<br /><br />When I park it front facing uphill, it happens over night and it takes a really long while to get it primed.<br /><br />After I replaced the front top check valve it started fine for 2 weeks, then I had it serviced and the mechanic who did my PM put my filter on way too tight and it was terrible getting it started until I put a new filter on it.",Like 51+S,,,,,,,,,,,Looks like you should look around for a good used engine (for a backup Plan),,,,,
154,,,Are you sure you don’t have an internal leak?  Also have you checked for external leaks?  Can you see rail pressure at start up?,وعليك السلام,,,,,,,,,,,In order to get the best warranty possible you have to change all the required parts to be eligible.,,,,,
155,,,"I drive a 2018 VNL and I shift automatic and when I accelerate It shifts hard. and the white I light comes on. When I accelerate I have it to the floor. But I am hauling over 96,000 pounds of sugar beets and has 12 gears.",Bang kalau top timing di flywheel nya brp,,,,,,,,,,,Keep ya truck buddy <br />We got the same truck with Arrow,,,,,
156,,,Probably need a main box. Check and see if you hear grinding noise in gear 1 or reverse.,"Salam kenal mas rido,.,<br />Bagai masa mesin mas d9 nya ,..apa sudah ok ,,<br />Ini sy baru belajar mesin <BX>,,,,",,,,,,,,,,,"@Cox Freight call Pittsburgh power, they can clean up your emissions without deleting it, do it right",,,,,
157,,,"Amtrak, it would be best to see what code is being triggered.",@Biggy Feri bang minta wa nya donk. Mau nnya bnyak aku bang,,,,,,,,,,,Trucker BB <br />I’m always having trouble with my DPF system it straighten itself out <br />I’m sure what’s happening,,,,,
158,,,"Need help<br />So I got my 2016 <BX> fixed at this shop in Philadelphia. I was told I had to clean my DPF, I had to replace the doser (otherwise the truck wouldn’t do a regen), and they also said I had to replace one of the injectors. Not sure which one. And also 2 knock sensors. After all of this, the truck seemed to run okay for few days but then I noticed something odd about the transmission. I never had any issues with my transmission before. The problem is becoming more and more obvious. When cruising on a straight road, it automatically downshifts to lower gear for few seconds, making the engine scream. When pressing the gas, you can feel a bit of a vibration (never had this issue before) and also, when backing up a trailer, it starts reversing with R1 which makes the truck jerk and shake crazy so I have to manually upshift the gear to r2. I called the shop and they can’t give me any tip other than calling me back to the shop. Can you guys help me out figuring out what might be the issue? Thank you",@Ridho Mekanik MID berapa? PSID atau SID berapa? Trus FMI brpa?,,,,,,,,,,,Sweet,,,,,
159,,,"A, if the transmission is not throwing any codes than we would have to run self test on transmission to find root cause.  Thanks for watching be sure to subscribe",@Biggy Feri FMI bang,,,,,,,,,,,Should have had a fire at the first sign of trouble. A flare between the duals works. Probably better to keep the cab trashy and smoke carelessly,,,,,
160,,,Basically everything on <BX>,@Biggy Feri topnya ngambil d garis belakang TDC bang,,,,,,,,,,,Lol,,,,,
161,,,Thanks for watching and thank you for the support.  Make sure to subscribe and turn on notifications.,Ni blm vull ku view...  Dan skrng ku fullin.. 13mnt yah😁👍🏻,,,,,,,,,,,"Idk if it&#39;s worse having you pay the $34k or it taking <a href=""https://www.youtube.com/watch?v=BeUY9Y0J8ng&amp;t=7m47s"">7:47</a> minutes to find out how much you paid. Jk, I have mean humor. Thanks for sharing good luck I can see the pain in your eyes.<br />financially speaking.. You&#39;d get the base job for 20k instead of spending the extra 15k on problems you haven&#39;t encountered. You essentially already paid for a problem you haven&#39;t encountered yet, then when you add their interest rate compounding on you, you really would be better off going with the base.... You said to give some advice... The borrower is slave to the lender. edit: I know nothing about trucks, was just curious about the <M2> engine",,,,,
162,,,"I have just replaced a head,but now low power,could I be i tooth off on timing gear,if it was will it be like turbo not doing right? It was hard to tell the mark on the crank in the hole if it is one tooth off before I get a turbo. thanks",Mkasi bang 👍,,,,,,,,,,,Good comment. Thanks,,,,,
163,,,Found that it was off time and turbo was in bad shape will start up later this week,Joss&#39; &#39;makin nambah pinter,,,,,,,,,,,you poor guy the devil you know,,,,,
164,,,<M2> <BX>?   Have you tried a compression test ?,Oke 👍,,,,,,,,,,,We&#39;ve all seen him before,,,,,
165,,,@TAT Express Inc. head had valve  damage and cause crack liner .It was hard to find exact flywheel tdc cam was not perfectly in center of the tdc mark but I thought 1 tooth might push it the other way off. I think if not perfectly aligned it will code 21 and possible affect turbo boost when going down the road .sounds good in shop but active engine position data erratic. Code not sure if it had that code before New sensor no change.,L27<br />Hadir nyimak bosque...kinclong sekinclongnya engine nya..😁🤘,,,,,,,,,,,Financially speaking you would have been better off getting another truck. You paid more on the overhaul then what your truck is worth.,,,,,
166,,,"If issues happened after repair, then the problem could be with the repair. Why was head replaced?",Makasi bang 👍👍😁,,,,,,,,,,,not a chance he would&#39;ve been better off borrowing more money. Enslaving himself to longer/higher payments,,,,,
167,,,this video about nothing...,dulu kuliahnya jurusan apa bos kok pinter bngt,,,,,,,,,,,That&#39;s what a isx rebuild cost 2 years ago don&#39;t ask.,,,,,
168,,,Thanks for your feedback be sure to subscribe,STM mesin. 🤣🤣👍,,,,,,,,,,,Fuck that. :(,,,,,
169,,,"this video about nothing, not goooood",Mntapp terbaik bosku.. 😊👍,,,,,,,,,,,Keep it your good for another couple decades👍 drive safe driver,,,,,
170,,,Thanks for your feedback be sure to subscribe,istimewaa bgtt mksh ud share ya gan,,,,,,,,,,,Thanks,,,,,
171,,,I have the mp8 mack same engine same problems I got the upgraded cups of course u need new injectors deleted all the cleanings shit swapped the turbo and water pump now truck runs strong as hell,"Nice Bos, Salam silaturrahmi +1, Sorry tlat,,, sukses selalu",,,,,,,,,,,"I wouldn&#39;t be babying your freshly overhauled engine. You need to get the rings to seat properly. Rev it, run it hard. If it was to break they did it wrong. JMO look up on Google.",,,,,
172,,,Thanks for sharing your experience.  Be sure to hit the sub button.,Makasi kak. 👍,,,,,,,,,,,I&#39;ll try that,,,,,
173,,,"Covered all the normal issues we see on our fleet! However we’ve got a new one that’s stumping us. Been having a lot of 17-19 VNR’s with the <M2> coming in with fuel system faults and when following the troubleshooting in <BX> tech tool it leads us to the #2 pumping injector. Test comes up and shows the #2 data “not reliable” but #4 and #6 pumping injectors all test fine. So we’ve been replacing the #2 injector and cup, high pressure relief valve, rail pressure sensor, and running the overhead on them. And the last few that’s came through have came back with the same fault, and the test comes back saying the same thing, #2 data not reliable. Any idea??",nice skill for engine....,,,,,,,,,,,"You look sick, I know I would be. Keep the truck she brand new now. Pay it off add to your fleet. Good run down👍🏾",,,,,
174,,,"BmxDirt, Check the continuity of the circuit with ECM unplugged.",Makasi bang ali. 👍👍,,,,,,,,,,,Lol. Was sick. Thanks I&#39;ll try.,,,,,
175,,,"I thought the same thing, however it’s giving a mechanical system fault, not electrical system. The fault code it’s giving is-P025700: Injection pump fuel metering control “B” Range/Performance (cam/rotor/injector). As I stated, the injector, cup, and rocker adjuster were all installed new, the overhead was set to <BX>’s specs, all torque specs to <BX>’s spec, new injector trim code was programmed to ecm, and we also replaced the fuel rail relief valve and rail pressure sensor on the last one. It’s still coming up with the same issue, comes back from a run showing a CEL, with the fault listed above and shows the fault I listed above. This makes the 6th truck we’ve had in our fleet with this issue, all with less than 500k miles on the engine. Surely they aren’t all electrical issues but I may be wrong.",Mantul gan,,,,,,,,,,,I was at a <BX> dealership in romulus Michigan in 2017 they wanted 15000 to rebuild a d12,,,,,
176,,,"BmxDrirt, what is the fault code?",LIKE<br />25✅✔️<br />👍🔔👋,,,,,,,,,,,Not bad to rebuild d12..,,,,,
177,,,Injector connector? Maybe?,"Ilmunya bermanfaat nih  ,kasih lihat sodaraku yg ngerti mesin2",,,,,,,,,,,Probably best to buy a new truck to begin with,,,,,
178,,,"I’m not a mechanic at all, but it sounds like injector might be loosing connection or power.",❤👍👍 Mantap Terbaik,,,,,,,,,,,Couldn&#39;t afford it.,,,,,
179,,,Good message thank you sir,Terima kasih,,,,,,,,,,,owch mate how much was a new engine because they have pretty much replaced everything .,,,,,
180,,,Thank you for subscribing,Makasi bang fitrah. 👍,,,,,,,,,,,New engine  almost 60k,,,,,
181,,,My cruise goes off on its own sometimes. Do you know why?,"Keren, salam kenal",,,,,,,,,,,"Forget that, call me 262-6176902..",,,,,
182,,,@TAT Express Inc. thank you sir,Walaikumsalam 🙏<br />L23 ++ Silaturahmi nambah temen 🤝,,,,,,,,,,,Egidijus Mickevicius do you do rebuilds or in-frames?,,,,,
183,,,"Would need to hook up PC, could be ABS or a switch",@Biggy Feri sama2 🙏,,,,,,,,,,,"So, when no friends in   a job,  only looking for dealer, that means $$$$$$...you sound it to me between14-16grant",,,,,
184,,,"on mine, the idle gear that turns the power steer/fuel pump, went bad, ate up all the gearing back there! crankcase vent motor seal. and the exhaust thin round gaskets after the turbo. just leaked fluid/smoke during regen.",Trima kasih bang 👍👍,,,,,,,,,,,"Egidijus Mickevicius I’m looking for a truck right now and will soon need a GOOD mechanic I can trust, you know of one? I’m in the Midwest",,,,,
185,,,"Arthur, thanks for sharing.  Year bull gear is something I did not mention in video that we see often.",Mantapp infonya..<br />Banyak banget komponennya..😬,,,,,,,,,,,"Dont get me wrong, what was the first thought you ve been thinking to go with <BX>? I love <BX> engine its solid if you know that engine.",,,,,
186,,,Bro tell me please how often should I change my crankcase filter (breather) ???,Iya bang..  mesin diesel ini. 😁,,,,,,,,,,,👍👍,,,,,
187,,,Crank case filter usually replaced every 300-400k miles  depending if leaking oil or not,Mantul mas bigi,,,,,,,,,,,I think   you got robbed!!,,,,,
188,,,"This is a junk truck <BX>, cascadia all piece crap money for the shop no for the owner operator. I love my Detroit 60,C-15, N-14, ISX UNTIL 2008","Trima kasih ,, yg mantul sasongko iki lho.<br />Aku cuma dokumentasi aja. 🤣🤣👌🏽",,,,,,,,,,,@Jedidiah ebay the same engine 11k ..,,,,,
189,,,Thanks for watching and thank you for the support.  Make sure to subscribe and turn on notifications.,Itu apa yang terjadi bila pengajasan terlalu rapat spacenya mas?,,,,,,,,,,,@Randy Oliva 🤦🏿‍♂️🤦‍♂️🤦🏽‍♂️🤣,,,,,
190,,,"<BX> <M2> 2008model loosing power and sometimes finishes disiel in the filters, what could be my problem",Ngetes ae iki senior ku sama mas bigy,,,,,,,,,,,This is why I drive for a company.,,,,,
191,,,Air in fuel test,Yang jelas valve / klep nya akan cepat membuka dan lambat menutup nya. 😁😁👍👍,,,,,,,,,,,@Jedidiah well it was about 3 and 1/2 years ago. Another 100K miles means aboit 4 or 5 years worth of truck. I think is a good deal specially when i didnt pay 1/3 of what that dude paid,,,,,
192,,,Hi nice video <br />I&#39;ve got a question my water separator filter is dry and I got long crank start (no check engine)<BX> <M2> 2012<br />What I need to check fitst??,Hdr nyimak kk sngt bermnfat skli tipsy mksh dah sharing,,,,,,,,,,,@claudia perez de alejo have fun with that when you are down again in a year,,,,,
193,,,i would do air in fuel test,Sama2 kak 👍,,,,,,,,,,,Why not just to swap with used engine but just my thoughts.,,,,,
194,,,<BX>’s aren’t trucks you keep after warranty!,woke bos,,,,,,,,,,,@Trucker BB what is the cost for this warranty,,,,,
195,,,Thanks for your input.  Be sure to subscribe,Continue toble shooting,,,,,,,,,,,The <BX> plus warranty is 4 year 450k miles,,,,,
196,,,Excellent. Thanks again...and that song is now on my Playlist.,Trima kasih.. trobel shooting opo iki.. can&#39;t start opo lampu depan mati. 🤣🤣👍👍,,,,,,,,,,,Trucker BB any way good luck and be safe.,,,,,
197,,,Rock on! Thank you for watching. Be sure to subscribe and ring the notification bell so you don&#39;t miss future videos👍😀,Tutorialnya sangat detail .. terima kasih.. 👍👍👍,,,,,,,,,,,Trucker BB well rebuild is almost the same you will never know how they rebuild and  how long it will last. Yes of course warranty is the catch but warranty is  only for one year. My point is i can buy two used engines for that price and it will last longer then rebuild engine at unknown shop with unknown mechanics. Like i said its my thoughts. Pretty much gambling on both way.,,,,,
198,,,I have a 09 <BX> with the <M2> i started the truck it run for about a minute and then died like you shut the key off and won&#39;t start back up or even turn over what could have happened,Penjelasan yg menarik.. Semoga bermanfaat buat yg lain.. Klau sy kan tidak tahu menahu pasal ini.. 😁😁😁,,,,,,,,,,,Because I don&#39;t know anything about that engine at least I know mine is rebuilt and I&#39;m the one breaking it in the right way. With a used engine your going to pay about the same and it could be a lemon,,,,,
199,,,Check electrical system,Trima kasih 😁😁👍,,,,,,,,,,,BS vedio,,,,,
200,,,I&#39;m looking to buy a 2014 <BX> with <br /><M2>&#39;13 425/1750. Is this a reliable truck ?,Teknisi handal lanjutkan 😊👍👍mantap tutornya,,,,,,,,,,,U got ripped off,,,,,
201,,,I always recommend getting maintenance history and having truck looked at by an outside shop,Selamat mlm kembali bos kuu.. 😁😁👍👍,,,,,,,,,,,@Trucker BB gotcha I also have a <BX> but with the d12. If that would have been my bill I  would be out of business.  Glad to hear u back up and running.  Be safe,,,,,
202,,,2014 <BX> I primed it but won&#39;t start  it try but won&#39;t bust off,"<b>Adjust Valve n injektor, mesinnya nampak canggih n rumit ya!</b>",,,,,,,,,,,The parts on the <BX> plus rebuild and labor. 35k. Had to get the Truck fixed to keep running. If Dave Syverson in Albert Lee MN screwed me that&#39;s a damn shame on them. I had no other place to get me in as quick as they did so if I got screwed shame on them And I hope someone who knows the prices of rebuilds would comment and warn people away from that <BX> shop.,,,,,
203,,,Be sure that  there is fuel in the filters.  Was the truck sitting or recently serviced?,Klo udah biasa tidak rumit bang 😁😁👍,,,,,,,,,,,@Trucker BB just seems a lot for a rebuild no disrespect intended. We always get ripped off when it come to these trucks.  I been  ripped off too,,,,,
204,,,Have a problem with burning oil?,Slmt mlm kakk semangat trs ya kak,,,,,,,,,,,Well can you explain to my subs how I got ripped off. You seem to know right. Let all of us know how I got ripped off so us owner operators don&#39;t get screwed.,,,,,
205,,,"Dave, excessive oil consumption could me multiple items.  I would recommend getting looked at right away.  Excessive oil consumption can lead to excessive soot build it and can cause major damage.  Thanks for watching and be sure to subscribe.",Nice mas,,,,,,,,,,,Gotta spend money to make money big dog,,,,,
206,,,"what u r locatoin ???   let me know at snmtruckingllc@<a href=""http://gmail.com/"">gmail.com</a> thanks",ilmunya sangat bermnfaat,,,,,,,,,,,TRUE,,,,,
207,,,116 S Interstate 45 service rd. Hutchins TX 75141,Mantab bang,,,,,,,,,,,Well i guess ill keep my  gutless D12  with 1.5 Million for another couple of years . Good luck man u should be good now for another 500k to 800k  and if you decide to get rid off it u can ask  more .,,,,,
208,,,Excellent explanation I have  d 13 875000 recently change head cpus injectors  coolant pressure  push out from over flow cap  plse reply,Makasi bang.. 👍👍,,,,,,,,,,,you can get them increased to quite a bit but cost you 2 grand. Won&#39;t be gutless anymore. Almost 500hp or better. Actually you can install d16 injectors in d12. It&#39;ll be firebreathing dragon.,,,,,
209,,,TAT Express Inc. thanks 🙏,Pak requset adjust valve dan injektor engine scania dc 13,,,,,,,,,,,@Being Simpl ik couple of guys using d12 for step deck work and im using <BX> 630 with d12 for reefer. 1.2 million miles and still running like a champ.,,,,,
210,,,"I would test to see if it’s combustion gases.  If it’s not, cancel out air compressor",Maaf pak sebelumnya.. di tempat saya alatnya cuma renault sama <BX> yang ada.<br />Klo scania gak ada pak. Maaf ya 👌🏽👌🏽,,,,,,,,,,,Hey man .<br />Is d12 engine is good for flatbed work?,,,,,
211,,,My truck is shaking when is going to up on the hill what do you think the problem,Mntap 👍👍 S + L sukses. Mmpir jga ya 👋👋👋,,,,,,,,,,,"Buying a used truck now isn&#39;t a good idea anymore. Pre SCR/DPF trucks you could do it and have a good chance of running decent miles with minimal downtime. Now it is really <a href=""http://unlikely.you/"">unlikely.You</a> need to know exactly what maintenance was done and how it was done. You need the full repair and maintenance history of the truck and even then I would buy a new truck only. The DPF system can eat you alive between repair costs and downtime. If you do buy have a good amount of money saved, you will need it. Expect the unexpected with truck, it will break down. Plan ahead as much as you can, always know where the <BX> dealerships are.",,,,,
212,,,Are there any check engine lights?  Could be boost leak or fuel related.,Mkasi 😁,,,,,,,,,,,All True,,,,,
213,,,My <M2> is producing a lot of heat inside my cab. My floor gets really hot. What are some of the issues that  will cause this problem?,Valve dan injector mantap,,,,,,,,,,,"I have a DD15 freightliner I have been saving for a overhaul for when I need it , you are sitting pretty now brother you can run that truck for several yrs you shouldn&#39;t have to spend to much on maintenance obviously now so enjoy stacking all that cash !",,,,,
214,,,Could be heat shield. Thanks for watching. Be sure to hit the sub button,Mkasi bang 😁👍,,,,,,,,,,,👍👍I&#39;ll try.,,,,,
215,,,We have code p24f6 on 2017 <BX> 780,Met beraktifitas... Dengan jmpolke10senpai yaaah... <br />😁😁😁👍,,,,,,,,,,,"I&#39;m looking at Arrow Truck to purchase a truck, was it worth your time to purchase from Arrow??",,,,,
216,,,"Manuel, that looks like an ATS fault for the doser block.  I would have the truck checked out by an experienced tech before condemning any parts. Thanks for watching and be sure to subscribe.",@Biggy Feri siapsama2,,,,,,,,,,,I have put a lot of money into this truck. Any place that sells used trucks your going to put money into it. I wish I would of baught I 2 year old truck or new.,,,,,
217,,,<BX> has been making these engines the same way for a long time knowing all the problems they have and not fixing them,Makasi senpai. 👍👍,,,,,,,,,,,Good to see you back on. the difference between 35 g and a new 50 g new engine is what the future of that tractor and business is.Could always be a solid back up. Drive safe.,,,,,
218,,,@TAT Express Inc. what&#39;s PTO usage?,Mesin nya banyak bngt bautnya gan,,,,,,,,,,,Thanks. True,,,,,
219,,,"CMF, we do injector cups all the time.  Yes you are correct, special tools are needed. Thanks for watching",Mesin diesel ini bang..  😁<br />Makasi 👍,,,,,,,,,,,I think you made the right decision in spending the extra money.  Stay the course brother.  In a couple of years your gonna be sitting pretty,,,,,
220,,,Think i read <BX> fix the injector fuel seal issue by adding a &quot;cup&quot; that need an special tool to remove and install.,"Hdr mnyimak bos ku, salam kmplit skses sllu bos ku, d tggu kmbalian ny bos ku😁👍🙏",,,,,,,,,,,Young Stunt so a d12 with 1.4mil miles might be ok?,,,,,
221,,,Tat take to <BX> and replace all injectors and some items for after treatment. I love you video thanks for the great work,Waalaikumsalam geng.. Wow nice,,,,,,,,,,,@Kelly White Best comment you said. AMEN,,,,,
222,,,Your right! Been living with these common problems for 1060000 miles! It’s all been done at least 3-4 times!,Ikut tambah ilmu Bang tak tonton full pokoknya biar ilmuku bertambah 😂,,,,,,,,,,,@Young Stunt FACTS,,,,,
223,,,Why does anybody use these engines?,@Biggy Feri bukan Bang itu cuma buat mempercepat aja setelah habisn1gb nanti lelet lagi 😆😆😆,,,,,,,,,,,@Young Stunt FACTS,,,,,
224,,,Thanks for watching and thank you for the support.  Make sure to subscribe and turn on notifications.,"@Ga Em An Channel murah betul 5000 unlimited bang ,, berapa hari itu bang masa aktifnya.👍",,,,,,,,,,,Kelly White one more then all the repairs except changing the injectors were done by me I fix everything on my truck turbo after treatment issues everything and that’s why I could get to 5 trucks,,,,,
225,,,"I have <M2> and I had the egr system replaced the cooler,tub,valve,temp sensor and the dpf doser that got replaced and I&#39;m in 2020 760 all these have been replaced at 70 to 80 thousand miles so what else would go bad and the company I&#39;m with I have to idle which I don&#39;t like to do so should I buy myself a Apu to stop idling",@Biggy Feri bukan Bang bayar 5 ribu buat bost unlimited nih dari kemaren muter2 terus sinyalnya gak bisa balesin komen temen sampai numpuk banyak banget 😆😆😆,,,,,,,,,,,What was your pm intervals at prior to the overhaul how many miles or how often?? Are you always loaded 80 thousand lbs?,,,,,
226,,,@TAT Express Inc. what&#39;s wrong with idling?,Makasi lho bang.. 😁😁👍👍<br /><br />Dapat wifi gratis kayaknya  🤣🤣,,,,,,,,,,,"Jimmy Beasley that depends on the engine, the oil, and idle time.",,,,,
227,,,I understand that the company I&#39;m with doesn&#39;t have Apu&#39;s on these trucks so they want drivers to idle in the summer,Mantap... Pusing liat mesin.. 😁😁👍👍👍,,,,,,,,,,,STORM RIDER ok never owned a <BX>,,,,,
228,,,Idling is not recommended.,banyak juga y bang komponennya harus di stel satu per satu,,,,,,,,,,,"25-35k is correct for <BX> <M2>. They have three oil filters for this purpose. 12-15k for Cummins, cat, Detroit.",,,,,
229,,,Maintenance required ecu,Nyimakkk ciangg kakkk,,,,,,,,,,,@Jimmy Beasley no its not an engine with 875k 30k mile oil changes still looked brand new... you&#39;re throwing away money.....,,,,,
230,,,I would have unit looked at by an experienced tech.  Be sure to subscribe.,Ttp semangat mas,,,,,,,,,,,Every 15 thousand is what we do.  25 is too long.,,,,,
231,,,I also see a lot of the lower DPF housings cracked at the welds by the DEF doser and also oil pushing through the oil sensors or injector harness and pushing through engine harness.,Belajar ahhhh.........sama sam biggy,,,,,,,,,,,Keep it,,,,,
232,,,"Dean, thanks for your input. Be sure to subscribe to support the channel",@dendy Purwanto hehehe.. aku sing ampun.. sampean nyamar asline. 😁😁,,,,,,,,,,,👍👍,,,,,
233,,,I’m loosing coolant on a 2015 <M2> engine with 570000 miles. Changed injectors and cups at dealer. Still loosing coolant. What do you think is the issue,G sam🙏 ampun sam.,,,,,,,,,,,Saludos mi hno desde Puerto Rico,,,,,
234,,,"777, i would definitely do a coolant pressure test to find source","Wah isin aku , ono suhu ne <BX> ndek kene. 😁😁👍👍",,,,,,,,,,,"He says greeting my brother, from puerto rico",,,,,
235,,,I am having the same issue with 2016 <M2><br />Any recommendations/suggestions what might be the issue?,"Mantap bener klw abng ku yg jelasin , good",,,,,,,,,,,HUH,,,,,
236,,,What’s the sign of def filter? Thanks,Makasi bang hanson 😁😁👍,,,,,,,,,,,"Warranty is the way to go. I bought the National Truck Protection 2 year plan. When I bought this truck. It has paid for itself several times over. Just had a new set of injectors put in. Cost me $500 for a $5,000 injector set. Runs great!<br />I think you should keep that truck rather than replace it. You get another truck and you start all over again unless you buy new.<br />If there is a next time for me to buy another truck I am going to give them their asking price and in exchange I want a complete warranty on the after treatment system. That is where I have lost a lot of money. Jesus I could retire in fat city if I had all the money i spent on that fucking system.",,,,,
237,,,"@TAT Express Inc.<br />What should be done at every 150k miles with DEF system? <br />My 2016 <BX> has 660k miles, I have never done anything about DEF system. We are running team, light loads, usually 63, 64 mph.",Walaikumsalam warahmatullah...mantapp boss q sesama mekanik..makasih dah sharing ilmunya<br />Request engine liebherr boss q..salam dari jeddah,,,,,,,,,,,Good advice. Thanks,,,,,
238,,,"Adraham, DEF system should be serviced every  150k miles",طريقت ضبط البخاخ  مافهمتها ارجو الرد,,,,,,,,,,,What about the warranty you got from arrow when you bought the truck,,,,,
239,,,Of all the new engines out I prefer the <M2> and the mp8 which is the same. You hit the nail on the head with this video. I have a truck repair shop in Texas as well and as far as internal faults the cups are defently the weakest link. I would also mention if you hear your power steering pump making a noise don&#39;t ignore it. CHANGE IT! It&#39;s a tandem pump meaning its also connected to the fuel as one unit. I&#39;ve seen the pump lock up and sheer of the gears on the gear train. Then its pull the engine time.😳,"Sama2 bang.. maaaf bang saya belum pernah nangani liebher ,, saya hanya helper yang bisanya cuma <BX> truck.. 😁😁",,,,,,,,,,,1 year warranty.,,,,,
240,,,Well said!,Wahhh mntul skali bang👍👍,,,,,,,,,,,Keep her,,,,,
241,,,"In other words, never buy the <M2> engine!!! Buy D12 and forget about all problems. If you make too many miles rebuilt the engine and keep rolling. If you need a moneymaker then get <BX> D12. If you need a truck sitting in the workshop get <BX> with <M2> engine!",Mekanik yg handal penjelasan  nya detil,,,,,,,,,,,👍👍,,,,,
242,,,Thanks for sharing,Masih belajar juga bang.. belum handal.. 😁<br />Makasi 👍👍,,,,,,,,,,,Sorry  about  that  but glad  you are up and running  again  make that money..,,,,,
243,,,Great video brother greetings from the United States Virgin islands St.thomas in the carribbean Us territory I am a journeyman heavy equipment mechanic I have nine years of heavy duty truck and equipment experience I was wondering if you are hiring in Texas I am willing to relocate can you give me the web address for your company thanks for the great video God bless you and your family,Assalamualaikum ... semoga tutornya bermanfaat 👍👍👍,,,,,,,,,,,👍👍,,,,,
244,,,"Isaac, we definitely are looking for experienced technicians.   Send your resume to info@<a href=""http://tatexpressinc.com/"">tatexpressinc.com</a>","Wa&#39;alaikumsalam ,, terima kasih bang 😁👍",,,,,,,,,,,Dude.  Looking for some freight.  You still runnin hard.,,,,,
