Comment ID,Video 0,Video 1,Video 2,Video 3,Video 4,Video 5,Video 6,Video 7,Video 8,Video 9,Video 10,Video 11,Video 12,Video 13,Video 14,Video 15,Video 16,Video 17,Video 18,Video 19
10,,Funny how cab over design trucks are not sought after in the USA.  I think <BX> builds a world class truck.,When this engine is introduct in Europe?,,There are 3 tools <BX> sells for installing those timing covers. Two go on top and hold pressure down on the cover while you tighten the bolts that go horizontally and the third is a depth gauge for measuring the proper depth needed on the cam sensor. Just figured I’d mention that. Mine cover started leaking about 400k and I replaced it myself. It leaked most on a cold start. When it heated up it basically sealed up.,@J. Ramon Saucedo every 20000 kilometres.,،،،،,How does using LNG reduce our dependence on fosel flues?,"I cannot make out when the injector actually injects from this animation.  On the <M2> engines, when the follower on the injector is compressed, does the injector inject fuel? Is there a needle valve inside the injector? Curios on how they work.  Thanks!",,I wish I could afford one of these!! Canadian exchange rates are not in my favour at the moment 😞,"I love it so much😍 I would like to own one day, thank you",I do have vnl 760 2019 <M2> engine when I shut off the engine it shakes the whole truck no cod<br />No check engine light <br />Thank you very much,So it is like a combination of turbo and supercharger,"<a href=""https://www.youtube.com/watch?v=FHV7yyOnG0A"">https://www.youtube.com/watch?v=FHV7yyOnG0A</a>","Extra 50 hp, hm, take that EGR out, take that valve&#39;s on off- out, take that exhaust treatment out, and I get that 50 HP or more for nothing....ha ha. TH",Such an unreliable peice of garbage they don&#39;t even try to sell them in America. North or South.,,,How many gallon(quarters )does a <M2> takes ???
11,,Mansour of algeria 👍👍👍👍👍,being from the other side of the pond. What kind of fuel economy? and what kind of horsepowerand torque numbers/rpm are we talking about?,,Looks like a pain in the butt to me,What year,جميل,"We do not think there is a single, global solution. Instead we will need to find alternatives at different times, in different parts of the world, and for different uses. Also, there are both advantages and disadvantages in all fuels. It is important not just to look at emissions while driving, but also the total life cycle. Having said that, there are solutions that we think are particularly interesting for various segments in the long term, such as gas-powered vehicles AND electrification.",<BX> is a well built engine the components are easy to get to replacing filters is simple camshaft seem to hold up and the aftertreatment system is top of the class.lets see how these new 2018 engines work with the new turbo compound addition,,It sounds likes the dt12 transmission. In the new cascadia,You should!,Oh sorry I forgot  tell this it’s I shift,Would?<br />It <br />Fit<br />In <br />My <br /><b>honda?</b>,Could you explain it&#39;s the fairing order plz,"You may get 50Hp for nothing, but the rest of us breathing your carcinogenic exhaust will pay","I would love to have one of these here in the states to pull strictly Amazon loads regional. From Windor, CT to Allentown PA to Columbus OH to Clarksburg WV to Teterboro, NJ back to Windsor, CT. $5000 gross weekly $1800 payroll. I&#39;ll retire doing that route.",,,9 gal...
12,,how could it possibly have more computers than an aircraft ?,bellissima macchina,,"I’ve had 2 company trucks both <BX>s with <M2>, one a 2010 &amp; the other a 2014. 2010 650k 2014 550k both have had nothing but engine issues. The company then gives me a loaner truck, also a <M2> <BX> the second day I was driving it that truck breaks. Trucks are maintained at my company, I just haven’t had any good luck with the <M2>.",How often you have to do it?,گوهای هندسی سیزده سیلندر دارند,Macchine  a benzina camion  a gasolio e fornelli a gas.... fh 750 a gasolio tutta la vita,"Yeah until the ECU screws up within a year, no more <BX>&#39;s caterpillar Kenworth.. d e f fluid is fake it&#39;s a joke...",,Valvo is graet,IS BEAUTIFUL .. INTELLIGENT.... POWELL.. !!,Hi i have <BX> <M2> it looses power when we make a stop i already change clutch break paddle switch but its still same problem,Chorisiyo mongolo <br />Yes,You did a very good job,Did <BX> abandon these videos???,The next frontier of the future,,,I think 8 gallons
13,,abb robots are best,hey do you have a <BX> fh truck head with 10 wheeler?,,"Wow, all trucks have common problems but <M2> seem to have more common problems! Manuals are a better choice but don&#39;t get discouraged about Automatic.",What&#39;s the sensor&#39;s name on top of the oil filter housing??,درگرو فهم ریاضیات محض و منطق است .<br />تنها تکه پاره ها را دارم،مدعی دکترین و سیستم نیستم باید کار شود تا ببینیم تحقیق ره به کجا می برد,good  job,"Kenworth the sleepers step out of seat, you step down then walk to the bunk, <BX> the bed is even with the window, I drive by I can see what&#39;s going on inside, yes I love installing curtains in my semi, no more <BX>&#39;s",,"Automatic transmissions are for women or elder people,  real truckers like stick.",SCS need to provide more accesories and features to <BX> as well like they do to scania 😕,I&#39;m learning  so much i have no to much experience on <BX> but couple mount ago I have this problem  with housing  filter i change first the check valve on heat  cilinder in still have the problem eas better but still so I replace the housing  and them fix complete the problem,"<a href=""https://en.m.wikipedia.org/wiki/Turbo-compound_engine"">https://en.m.wikipedia.org/wiki/Turbo-compound_engine</a>",I am a machanic 98643422,"<a href=""http://www.youtube.com/results?search_query=%23<BX>"">#<BX></a> , Please do an eXceed Package Video 🙏",🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦🟦🟦⭐🟦⭐🟦⭐🟦⭐🟦⭐🟦🟦🟦🟦🟦⭐🟦⭐🟦⭐🟦⭐🟦🟦🟦🟦🟦🟦🟦⭐🟦⭐🟦⭐🟦🟦🟦🟦🟦🟦🟦🟦🟦⭐🟦⭐🟦🟦🟦🟦🟦🟨🟨🟨🟨🟨🟨🟦🟨🟨🟨🟨🟨🟨⭐🟦🟦⭐🟦⭐🟦⭐🟦🟦⭐🟦⭐🟦🟦🟦🟦🟦🟦⭐🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦⭐🟦🟦🟦🟦🟦🟦⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐🟦🟦🟦🟦🟦🟦⭐🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦⭐🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟨🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦🟦⭐🤍⭐🤍⭐🤍⭐🤍⭐🤍⭐🤍⭐🤍⭐🤍⭐🤍⭐🤍⭐🤍⭐🤍⭐🤍🤍💙🤍💙🤍💙🤍💙🤍💙🤍💙🤍🤍🤍💙🤍💙🤍💙🤍💙🤍💙🤍🤍🤍🤍🤍💙🤍💙🤍💙🤍💙🤍🤍🤍🤍🤍🤍🤍💙🤍💙🤍💙🤍🤍🤍🤍🤍🤍🤍🤍🤍💙🤍💙🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍💙🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍💙🤍🤍🤍🤍🤍🤍💙💙💙💙💙💙💙💙💙💙💙💙💙🤍💙💙💙💙💙🤍💙💙💙💙💙🤍🤍🤍🤍🤍🤍🤍💙🤍🤍🤍🤍🤍🤍💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐⭐🤍💙💙🤍💙💙🤍💙🤍🤍💙⭐💙🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲🌲☀️☀️☀️☀️☀️☀️☀️☀️☀️☀️☀️☀️☀️🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍💙🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍💙🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍💙🤍🤍🤍🤍🤍🤍🤍🤍🤍💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙💙🤍🤍🤍💙🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍💙🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍🤍💙🤍🤍🤍🤍🤍🤍🤍🤍🤍🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮🇫🇮,,,Manuel als 34 litres
14,,mya  frqt  <BX>  truckc umesg,Ive s,,Really like the specifics you go into helps to know what you&#39;re looking for when shopping for a new truck,That is an oil pressure sensor but this one measure the pressure from the piston cooling valve from the filter housing. Thanks for watching.,Is that the same principle as the Cummins diesels?,What&#39;s the future? CNG or LNG?,"👍aliyoutrans@<a href=""http://outlook.com/"">outlook.com</a>",,Haha  wow  dont  stop supertrucker  🤣🤣,ETS 2 !,Stupid video,В конце второй мировой войны у американцев были сделаны авиационные турбокомпаундные моторы и вот и автопроизводители к этому пришли через 70 лет.,03224037835 contact now,technology scania ????,بازم ولوو غوغا کرد,,,sometimes doing oil changes on these...suck
15,,"Melhor CAMINHÃO que ja  Trabalhei, ofereçe conforto e segurança.",i hope there&#39;s a dual clutch gearbox for d16,,"<M2> cams going bad seems common, mine went out 5 weeks ago. I like the <M2>, feels like its more powerful than the D<M2>. The DD15 is the only new Detroit Engine I would prefer because of the power to weight ratio and high 6 to low 7 mpg but the electronics are bad. I&#39;m thinking about Landstar and going with VNL 780 as a starting truck.",Dude is a common rail engine . You don&#39;t know much about it.  Why making a review about things that you don&#39;t know.,The <BX>.. I like the Heavy tech of <BX> projects....<br />Commen rail Process... thats good process of provide proper fuel capacity to per cylinders...i like it...,Probably depends on vehicle category.,Hi.. My <BX> d12 I shift gearbox.. Can&#39;t start even if I apply starting fluid cracking but no sign of starting can someone help me please....,,Great jack brake,MAN is my favorite European truck brand but <BX> is awesome♥️,paccar is better than this for now wait until it ages then we know but freightliner no doubt one tough son of a bitch Detroit diesel,Wow,"<a href=""http://all.<BX>/"">All.<BX></a> engine&amp;Man. Please send contact number.  Mahle or KS. Alhamdulillah direct","What if they use clutches &amp; vibration dampers to regulate &amp; smoothen the transfer, still it&#39;s very complicated, lot of load on the turbines",Deus tá no controle de tudo dê creio é tomo posi e verdade,,,Chevron makes the <BX> 10-30 oil used in the factory fill 👌
16,,i love <BX> engines,"<a href=""http://www.youtube.com/results?search_query=%23<BX>"">#<BX></a>",,Landstar is a good option. Less miles on truck. Still really good $$. More time to do reg. Maintenance on truck at home with mechanics you trust. Been at LS since 9/19. Not going anywhere.,@Cb I agree with you my brotha people shouldn&#39;t do reviews on something they have never been in or worked on its a common rail all the way I&#39;m a <BX> and mack technician ase certified and that engine from the looks on video it&#39;s the newer <M2> and those are common rail engines FYI this dude should at least do some research on it before thinking he knows it all,Boss frieghtliner Argosy with Cummins Engine is powerful and fast than <BX> by far away ask Australians,Cng it the future,"Hi , check to see if there is air in the fuel system , bleed it and try to start. If it wont even try to start with quick start you might have an electrical fault on the cam or crank sensor.",,Well that <BX> will make u out a lie,It&#39;s very much nice track i want thes but no money can you gave me free thes truck,<M2> revs go up n down when you start it up. After a while when it warms up it stops. What&#39;s causing that ?,Best truck in the world <BX> fh16 <BX> is best 🌍,<BX> King,"in the cutaway you can see the fluid drive, its situated as part of the first gear reduction set.",Eu creio é tomo posi e verdade Deus proverá eu tomo posi e,,,I like delo better than any other oil. I dont have a <BX> engine but an Isx. I was running rotella for a while. Switched to delo and havent used a drop yet in 8k miles on this change
17,,Bad cab..<br />If front end accident happen ...driver is dead....in america truck were build with common sense,Oczywiście babo,,I have a 2011 <M2> <BX> an I’m needing my bull head replaced how much to replace roughly,@Sk harun I agree with @cb  depending what <M2> engine you have the older one or newer one because the older ones are unit injectors but the newer ones are common rail it&#39;s located inside the valve cover I&#39;m a <BX> and mack diesel mechanic FYI and from the looks of it just from the video it&#39;s a common rail pull the valve cover and it&#39;s right there on the driver side of engine I can tell just by the wire harness going into the engine the older ones don&#39;t have it routed different and looks different in general but overall the same,ល្អgood,It&#39;s great to learn more. Nice work👌,"I&#39;ve been driving trucks for 37 years.  Peterbilts are the best...BUT since I started driving company trucks, <BX>&#39;s are the safest, most comfortable trucks I have ever driven.  They have the best computers in them, they have been the most reliable.  They are not the fastest, nor the most powerful, but again, they are the safest in 2018.  They have downhill cruise control, which most of you will have no idea about unless you have driven one.  I drive mostly in the Mountain States, in the snow, in the wind, and across the Mojave desert.  Their computers can control your downhill speed on 6% grades to the T.  The controls are all on the steering column stalk.  No reaching down to flip the engine brake from high to medium to low, and back to medium and high.  You do not need to constantly stare at the speedometer, with one hand off the wheel to control your downhill or your cruise speed.  I&#39;ve been in a VN for almost 10 years.  Yes, I miss my long nose, but could not make as much money as I can with the Volov&#39;s fuel mileage, dependability, and safety features.  They may not have the most comfortable bunks, but a real driver spends way more time behind the wheel than in the bunk.  Take that as the Gospel truth drivers.",,The ONLY drivers you will attract with this truck are IDIOTS and PUSSIES - Auto-trans is for PUSSIES!!,I wish 1 day i can drive 1 of those,Probably turbo/vgt or EGR valve. Also make sure delta p venturi holes are clean. You can clean them out with a thin wire,Intelligent design!!! Loved it!!!,Belleza,"Gotta admit cool idea, ish&quot;  as long as the engineering is precise",Bring it to the U S A!!!!!<br />But make the sleeper larger!!,,,Best OEM oil filtration system in the industry !! No need for aftermarket bypass kits!!
18,,Scania the best ever!,,,Does your shop work on all kinds of semi engines? Do u do inframes?,Dude it&#39;s not. Common rail engine. It&#39;s unit Enjector system,thank  <BX>,Nice video,"For me, the cruise control engine brake is not so big innovation.  First, what is the difference between keeping the speed down the hill automatically or do it my self with the engine brake handle? Not a big problem to do it by your self. I need my crouse speed to be different for every hill and you must set the crouse engine brake every time differently for any situation. That&#39;s why I prefer to do that manually. And finally, <M2> is not a reliable engine at all. Replacing the injectors 2 or 3 times per the truck life will not save you any money. The seal may go bad and leak oil between the engine and the AT transmission after 400k miles. The engine needs to be removed to fix that seal and that&#39;s will cost you a lot of money. You can&#39;t idle much with the <M2> engine because will plug quickly the DEF filter. Even if you idle your fuel economy will be 1 gallon per hour. And that&#39;s will cost you a lot of money. I got another <BX> truck 2006 with a D12 engine and a 13-speed manual. I can idle as much as I want burning only 0.5 gallons per hour fuel. The truck has more than a million miles on the engine and never replaced a single injector yet. Still running strong averaging  7.3 miles per gallon fuel economy. Where is the newer trucks revolution here? My 14-year-old <BX> truck running strong like a champ with no much maintenance and my 2016 <BX> <M2> truck is in the shop every few weeks for something... The trucks may become better than the oldest trucks someday but I doubt that&#39;s will happen the next 10 years. For now, with the current trucks you work for the service shops and not for your pocket. Good luck!",,But yet you’re on a <BX> video commenting 😑,Amazing. <BX> POWER 750 CV.-,No mention of the engine ECU . My check engine constantly comes up with this code,Though the technology dates back to the second world war.,Curios ca nu se masoara protruzia camasi din bloc,Ma poate ajuta cineva unde pot gasi o evacuare la turbina la un motor de 500 cai euro 3,Bu nasıl mümkün olabilir ya,,,Galon 8=36 L<br />Oil.. On filter
19,,13 part minuite,,,"Hi Custom, reach out to the shop and talk to Rick. He can answer any questions you have!",I have question <M2> <BX> good for over load 138k lb ? And how much hpw should be?,"<a href=""https://m.youtube.com/channel/UCEupo7OKBDKVFTGpyapZf6Q"">https://m.youtube.com/channel/UCEupo7OKBDKVFTGpyapZf6Q</a> I wish you could subscribe to the channel. This channel is dedicated to me to write very special bills and",Great.👍👍,We used to call that downhill cruise control a Georgia Over Drive  LOL,,"DieselTrucker 2018  wow dude your old school, like 3rd grade old school.",This is some really nice truck and the options omg :D iam a young and new truck driver and tbh i dont know much about brands and options that the other companys provide but this is on other level it looks like <BX> is killing the game when it comes to trucks.,Turbo=6k,Thanks for watching Litwin!,good job bro.salute from malaysia..,Did Scania start using this technology on the 12-liter engine in 2007. Saab-Scania. Old technology come back?,볼보 헤드라이트 넘 촌시럽다<br />현대엑시언트는 존나 이쁘던데,,,"This <BX> truck with <M2> better be  good truck and last very long time i just bought  new 2019 vnl 860 and spend big money for it. Up till now i had freightliner with pre emission c15 engine inside which pass over 1 million miles and all i change on it at around 800k was radiator, air compressor and clutch.<br />Does anyone know which oil is the best for this engines if i change it my self since i know how to do it and i know what i am putting inside"
